#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.586201e+00 -6.247972e-01  1.256423e-01
 5.032700e+00  4.514285e+00 -5.184149e-01  1.282354e-01
 4.484340e+00  4.172664e+00 -3.116763e-01  1.372875e-01
 3.447220e+00  3.421328e+00 -2.589197e-02  1.607618e-01
 2.084374e+00  2.307635e+00  2.232612e-01  2.152171e-01
 7.998387e-01  1.040045e+00  2.402058e-01  2.613876e-01
 1.940469e-02  1.536476e-01  1.342429e-01  2.613876e-01
 2.921057e-05 -2.178259e-02 -2.181180e-02  2.613876e-01
 7.285977e-01  6.719397e-01 -5.665802e-02  2.613876e-01
 1.889364e+00  1.897749e+00  8.384744e-03  2.259503e-01
 2.942955e+00  3.036947e+00  9.399145e-02  1.768235e-01
 3.366410e+00  3.510520e+00  1.441099e-01  1.630800e-01
 2.942955e+00  3.037017e+00  9.406198e-02  1.768235e-01
 1.889362e+00  1.896993e+00  7.631385e-03  2.259504e-01
 7.285884e-01  7.011125e-01 -2.747589e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536498e-01  1.342451e-01  2.613876e-01
 7.998387e-01  1.040064e+00  2.402257e-01  2.613876e-01
 2.084374e+00  2.307638e+00  2.232639e-01  2.152171e-01
 3.447223e+00  3.421183e+00 -2.603990e-02  1.607617e-01
 4.484344e+00  4.172027e+00 -3.123170e-01  1.372874e-01
 5.032698e+00  4.514175e+00 -5.185235e-01  1.282354e-01
 5.210998e+00  4.585767e+00 -6.252306e-01  1.256423e-01
 5.236732e+00  4.583444e+00 -6.532878e-01  1.252804e-01
