#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034700e+00 -4.645743e-02  2.134019e-01
 1.011242e-01 -3.078841e-02 -1.319126e-01  2.137524e-01
 1.885039e-04 -1.564083e-03 -1.752587e-03  2.137524e-01
 7.574311e-01  8.677801e-01  1.103490e-01  2.137524e-01
 1.770055e+00  1.895143e+00  1.250878e-01  1.902647e-01
 2.247264e+00  2.359904e+00  1.126405e-01  1.690577e-01
 1.775893e+00  1.902227e+00  1.263333e-01  1.899961e-01
 7.686505e-01  8.757159e-01  1.070655e-01  2.137524e-01
 1.819903e-03  1.139090e-03 -6.808126e-04  2.137524e-01
 1.021146e-01 -3.086658e-02 -1.329811e-01  2.137524e-01
 1.075660e+00  1.026806e+00 -4.885450e-02  2.134476e-01
 1.904862e+00  2.038752e+00  1.338896e-01  1.840629e-01
 1.075864e+00  1.027098e+00 -4.876579e-02  2.134460e-01
 1.021245e-01 -3.132236e-02 -1.334469e-01  2.137524e-01
 1.434738e-03  1.655168e-03  2.204305e-04  2.137524e-01
 7.686049e-01  8.754946e-01  1.068897e-01  2.137524e-01
 1.775929e+00  1.902177e+00  1.262477e-01  1.899944e-01
 2.247218e+00  2.360007e+00  1.127888e-01  1.690596e-01
 1.770127e+00  1.895302e+00  1.251744e-01  1.902613e-01
 7.576089e-01  8.674947e-01  1.098858e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.069209e-02 -1.311592e-01  2.137524e-01
 1.081164e+00  1.034709e+00 -4.645518e-02  2.134018e-01
 1.904706e+00  2.029567e+00  1.248614e-01  1.840701e-01
