#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.030926e+00  4.801700e-02  1.904050e-01
 1.311862e+00  1.524772e+00  2.129095e-01  2.202942e-01
 5.008413e-01  7.411457e-01  2.403044e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  6.499721e-02 -7.014706e-03  2.254656e-01
 6.125667e-01  7.970437e-01  1.844770e-01  2.254656e-01
 1.341425e+00  1.403928e+00  6.250287e-02  2.193354e-01
 1.829615e+00  1.708583e+00 -1.210320e-01  1.977974e-01
 2.075229e+00  1.999065e+00 -7.616374e-02  1.860640e-01
 2.246819e+00  2.300262e+00  5.344288e-02  1.783411e-01
 2.361310e+00  2.419881e+00  5.857090e-02  1.734797e-01
 2.314953e+00  2.305389e+00 -9.564667e-03  1.754185e-01
 2.050665e+00  1.939141e+00 -1.115243e-01  1.872079e-01
 1.495590e+00  1.362305e+00 -1.332843e-01  2.134199e-01
 6.620377e-01  5.504512e-01 -1.115866e-01  2.254656e-01
 5.217741e-03 -1.728758e-01 -1.780935e-01  2.254656e-01
 1.497199e-01 -1.168739e-01 -2.665938e-01  2.254656e-01
 8.439427e-01  6.252333e-01 -2.187094e-01  2.254656e-01
 1.477901e+00  1.228994e+00 -2.489069e-01  2.141639e-01
 1.836285e+00  1.572795e+00 -2.634896e-01  1.974732e-01
 2.043462e+00  1.921351e+00 -1.221109e-01  1.875450e-01
 2.207494e+00  2.253910e+00  4.641588e-02  1.800666e-01
 2.349869e+00  2.357837e+00  7.967354e-03  1.739544e-01
 2.319770e+00  2.269153e+00 -5.061705e-02  1.752152e-01
