#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.574665e+00 -6.363327e-01  1.256423e-01
 5.032700e+00  4.503921e+00 -5.287795e-01  1.282354e-01
 4.484340e+00  4.159685e+00 -3.246548e-01  1.372875e-01
 3.447220e+00  3.401993e+00 -4.522702e-02  1.607618e-01
 2.084374e+00  2.284194e+00  1.998201e-01  2.152171e-01
 7.998387e-01  1.020437e+00  2.205985e-01  2.613876e-01
 1.940469e-02  1.443608e-01  1.249561e-01  2.613876e-01
 2.921057e-05 -2.178797e-02 -2.181718e-02  2.613876e-01
 7.285977e-01  6.722657e-01 -5.633204e-02  2.613876e-01
 1.889364e+00  1.886917e+00 -2.447123e-03  2.259503e-01
 2.942955e+00  3.010193e+00  6.723804e-02  1.768235e-01
 3.366410e+00  3.476111e+00  1.097010e-01  1.630800e-01
 2.942955e+00  3.010264e+00  6.730859e-02  1.768235e-01
 1.889362e+00  1.886162e+00 -3.200432e-03  2.259504e-01
 7.285884e-01  7.014366e-01 -2.715179e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.443631e-01  1.249584e-01  2.613876e-01
 7.998387e-01  1.020457e+00  2.206183e-01  2.613876e-01
 2.084374e+00  2.284197e+00  1.998228e-01  2.152171e-01
 3.447223e+00  3.401848e+00 -4.537487e-02  1.607617e-01
 4.484344e+00  4.159049e+00 -3.252953e-01  1.372874e-01
 5.032698e+00  4.503810e+00 -5.288881e-01  1.282354e-01
 5.210998e+00  4.574228e+00 -6.367697e-01  1.256423e-01
 5.236732e+00  4.570802e+00 -6.659304e-01  1.252804e-01
