#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578139e+00 -6.328588e-01  1.256423e-01
 5.032700e+00  4.501163e+00 -5.315370e-01  1.282354e-01
 4.484340e+00  4.161248e+00 -3.230915e-01  1.372875e-01
 3.447220e+00  3.417342e+00 -2.987768e-02  1.607618e-01
 2.084374e+00  2.307933e+00  2.235593e-01  2.152171e-01
 7.998387e-01  1.039633e+00  2.397948e-01  2.613876e-01
 1.940469e-02  1.523956e-01  1.329909e-01  2.613876e-01
 2.921057e-05 -2.174246e-02 -2.177167e-02  2.613876e-01
 7.285977e-01  6.740625e-01 -5.453517e-02  2.613876e-01
 1.889364e+00  1.902353e+00  1.298906e-02  2.259503e-01
 2.942955e+00  3.044811e+00  1.018558e-01  1.768235e-01
 3.366410e+00  3.520195e+00  1.537851e-01  1.630800e-01
 2.942955e+00  3.044881e+00  1.019261e-01  1.768235e-01
 1.889362e+00  1.901596e+00  1.223408e-02  2.259504e-01
 7.285884e-01  7.032370e-01 -2.535146e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.523978e-01  1.329931e-01  2.613876e-01
 7.998387e-01  1.039653e+00  2.398146e-01  2.613876e-01
 2.084374e+00  2.307936e+00  2.235620e-01  2.152171e-01
 3.447223e+00  3.417197e+00 -3.002627e-02  1.607617e-01
 4.484344e+00  4.160612e+00 -3.237323e-01  1.372874e-01
 5.032698e+00  4.501054e+00 -5.316447e-01  1.282354e-01
 5.210998e+00  4.577735e+00 -6.332625e-01  1.256423e-01
 5.236732e+00  4.578834e+00 -6.578982e-01  1.252804e-01
