#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.584882e+00 -6.261163e-01  1.256423e-01
 5.032700e+00  4.512043e+00 -5.206570e-01  1.282354e-01
 4.484340e+00  4.170698e+00 -3.136419e-01  1.372875e-01
 3.447220e+00  3.420699e+00 -2.652146e-02  1.607618e-01
 2.084374e+00  2.307858e+00  2.234846e-01  2.152171e-01
 7.998387e-01  1.040212e+00  2.403738e-01  2.613876e-01
 1.940469e-02  1.535987e-01  1.341940e-01  2.613876e-01
 2.921057e-05 -2.177601e-02 -2.180522e-02  2.613876e-01
 7.285977e-01  6.721703e-01 -5.642736e-02  2.613876e-01
 1.889364e+00  1.898396e+00  9.031845e-03  2.259503e-01
 2.942955e+00  3.038244e+00  9.528897e-02  1.768235e-01
 3.366410e+00  3.512187e+00  1.457770e-01  1.630800e-01
 2.942955e+00  3.038315e+00  9.535946e-02  1.768235e-01
 1.889362e+00  1.897640e+00  8.278224e-03  2.259504e-01
 7.285884e-01  7.013435e-01 -2.724493e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536010e-01  1.341963e-01  2.613876e-01
 7.998387e-01  1.040232e+00  2.403936e-01  2.613876e-01
 2.084374e+00  2.307861e+00  2.234873e-01  2.152171e-01
 3.447223e+00  3.420553e+00 -2.666951e-02  1.607617e-01
 4.484344e+00  4.170061e+00 -3.142826e-01  1.372874e-01
 5.032698e+00  4.511933e+00 -5.207654e-01  1.282354e-01
 5.210998e+00  4.584453e+00 -6.265448e-01  1.256423e-01
 5.236732e+00  4.582746e+00 -6.539863e-01  1.252804e-01
