#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.558767e+00 -1.999501e-01  2.178764e-01
 2.643339e+00  2.196728e+00 -4.466106e-01  1.759982e-01
 2.909667e+00  2.594081e+00 -3.155856e-01  1.662593e-01
 2.960348e+00  2.656277e+00 -3.040707e-01  1.645498e-01
 2.927587e+00  2.673844e+00 -2.537427e-01  1.656499e-01
 2.875554e+00  2.707282e+00 -1.682725e-01  1.674348e-01
 2.685293e+00  2.626672e+00 -5.862104e-02  1.743759e-01
 2.081119e+00  2.144873e+00  6.375465e-02  2.011497e-01
 1.057507e+00  1.328000e+00  2.704925e-01  2.439028e-01
 2.042141e-01  5.752621e-01  3.710480e-01  2.441042e-01
 2.087919e-02  3.898655e-01  3.689863e-01  2.441042e-01
 6.122781e-01  9.281099e-01  3.158319e-01  2.441042e-01
 1.720603e+00  1.775005e+00  5.440250e-02  2.198703e-01
 2.574574e+00  2.526340e+00 -4.823481e-02  1.787322e-01
 2.898985e+00  3.000808e+00  1.018233e-01  1.666253e-01
 2.958953e+00  3.126225e+00  1.672718e-01  1.645963e-01
 2.918949e+00  3.134270e+00  2.153215e-01  1.659430e-01
 2.850289e+00  2.975270e+00  1.249810e-01  1.683186e-01
 2.606833e+00  2.538235e+00 -6.859846e-02  1.774379e-01
 2.010017e+00  1.628819e+00 -3.811987e-01  2.047529e-01
 1.133431e+00  6.284966e-01 -5.049346e-01  2.430296e-01
 2.916353e-01 -2.318800e-02 -3.148233e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.673469e-01  1.305059e-01  2.441042e-01
