#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033815e+00 -4.734181e-02  2.134019e-01
 1.011242e-01 -3.123071e-02 -1.323549e-01  2.137524e-01
 1.885039e-04 -1.564249e-03 -1.752753e-03  2.137524e-01
 7.574311e-01  8.680842e-01  1.106530e-01  2.137524e-01
 1.770055e+00  1.895575e+00  1.255196e-01  1.902647e-01
 2.247264e+00  2.360358e+00  1.130947e-01  1.690577e-01
 1.775893e+00  1.902659e+00  1.267652e-01  1.899961e-01
 7.686505e-01  8.760212e-01  1.073707e-01  2.137524e-01
 1.819903e-03  1.140597e-03 -6.793062e-04  2.137524e-01
 1.021146e-01 -3.130800e-02 -1.334226e-01  2.137524e-01
 1.075660e+00  1.025924e+00 -4.973635e-02  2.134476e-01
 1.904862e+00  2.037641e+00  1.327795e-01  1.840629e-01
 1.075864e+00  1.026216e+00 -4.964756e-02  2.134460e-01
 1.021245e-01 -3.176377e-02 -1.338883e-01  2.137524e-01
 1.434738e-03  1.656689e-03  2.219516e-04  2.137524e-01
 7.686049e-01  8.757998e-01  1.071949e-01  2.137524e-01
 1.775929e+00  1.902609e+00  1.266796e-01  1.899944e-01
 2.247218e+00  2.360461e+00  1.132430e-01  1.690596e-01
 1.770127e+00  1.895733e+00  1.256062e-01  1.902613e-01
 7.576089e-01  8.677988e-01  1.101899e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.113451e-02 -1.316017e-01  2.137524e-01
 1.081164e+00  1.033825e+00 -4.733956e-02  2.134018e-01
 1.904706e+00  2.028457e+00  1.237513e-01  1.840701e-01
