#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033172e+00 -4.798526e-02  2.134019e-01
 1.011242e-01 -3.203307e-02 -1.331572e-01  2.137524e-01
 1.885039e-04 -1.564696e-03 -1.753200e-03  2.137524e-01
 7.574311e-01  8.701208e-01  1.126897e-01  2.137524e-01
 1.770055e+00  1.900096e+00  1.300407e-01  1.902647e-01
 2.247264e+00  2.366066e+00  1.188027e-01  1.690577e-01
 1.775893e+00  1.907183e+00  1.312890e-01  1.899961e-01
 7.686505e-01  8.780695e-01  1.094190e-01  2.137524e-01
 1.819903e-03  1.145315e-03 -6.745876e-04  2.137524e-01
 1.021146e-01 -3.210993e-02 -1.342245e-01  2.137524e-01
 1.075660e+00  1.025278e+00 -5.038262e-02  2.134476e-01
 1.904862e+00  2.037296e+00  1.324342e-01  1.840629e-01
 1.075864e+00  1.025570e+00 -5.029393e-02  2.134460e-01
 1.021245e-01 -3.256568e-02 -1.346902e-01  2.137524e-01
 1.434738e-03  1.661419e-03  2.266810e-04  2.137524e-01
 7.686049e-01  8.778480e-01  1.092431e-01  2.137524e-01
 1.775929e+00  1.907133e+00  1.312035e-01  1.899944e-01
 2.247218e+00  2.366169e+00  1.189510e-01  1.690596e-01
 1.770127e+00  1.900254e+00  1.301273e-01  1.902613e-01
 7.576089e-01  8.698352e-01  1.122263e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.193698e-02 -1.324041e-01  2.137524e-01
 1.081164e+00  1.033181e+00 -4.798300e-02  2.134018e-01
 1.904706e+00  2.028112e+00  1.234060e-01  1.840701e-01
