#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.526993e+00 -2.317246e-01  2.178764e-01
 2.643339e+00  2.152706e+00 -4.906326e-01  1.759982e-01
 2.909667e+00  2.575292e+00 -3.343743e-01  1.662593e-01
 2.960348e+00  2.681937e+00 -2.784108e-01  1.645498e-01
 2.927587e+00  2.729993e+00 -1.975936e-01  1.656499e-01
 2.875554e+00  2.756166e+00 -1.193881e-01  1.674348e-01
 2.685293e+00  2.634851e+00 -5.044182e-02  1.743759e-01
 2.081119e+00  2.118056e+00  3.693697e-02  2.011497e-01
 1.057507e+00  1.295661e+00  2.381544e-01  2.439028e-01
 2.042141e-01  5.600575e-01  3.558434e-01  2.441042e-01
 2.087919e-02  3.889781e-01  3.680990e-01  2.441042e-01
 6.122781e-01  9.180863e-01  3.058082e-01  2.441042e-01
 1.720603e+00  1.737853e+00  1.725027e-02  2.198703e-01
 2.574574e+00  2.481356e+00 -9.321832e-02  1.787322e-01
 2.898985e+00  2.986431e+00  8.744637e-02  1.666253e-01
 2.958953e+00  3.158226e+00  1.992729e-01  1.645963e-01
 2.918949e+00  3.192139e+00  2.731907e-01  1.659430e-01
 2.850289e+00  3.016487e+00  1.661990e-01  1.683186e-01
 2.606833e+00  2.534565e+00 -7.226844e-02  1.774379e-01
 2.010017e+00  1.596665e+00 -4.133528e-01  2.047529e-01
 1.133431e+00  5.975461e-01 -5.358851e-01  2.430296e-01
 2.916353e-01 -3.659535e-02 -3.282307e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.598767e-01  1.230356e-01  2.441042e-01
