#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.526196e+00 -2.325219e-01  2.178764e-01
 2.643339e+00  2.152144e+00 -4.911952e-01  1.759982e-01
 2.909667e+00  2.575461e+00 -3.342058e-01  1.662593e-01
 2.960348e+00  2.683028e+00 -2.773192e-01  1.645498e-01
 2.927587e+00  2.732066e+00 -1.955211e-01  1.656499e-01
 2.875554e+00  2.759315e+00 -1.162386e-01  1.674348e-01
 2.685293e+00  2.638722e+00 -4.657090e-02  1.743759e-01
 2.081119e+00  2.122024e+00  4.090558e-02  2.011497e-01
 1.057507e+00  1.298644e+00  2.411365e-01  2.439028e-01
 2.042141e-01  5.614554e-01  3.572413e-01  2.441042e-01
 2.087919e-02  3.889405e-01  3.680613e-01  2.441042e-01
 6.122781e-01  9.172143e-01  3.049362e-01  2.441042e-01
 1.720603e+00  1.736857e+00  1.625481e-02  2.198703e-01
 2.574574e+00  2.480768e+00 -9.380612e-02  1.787322e-01
 2.898985e+00  2.986603e+00  8.761837e-02  1.666253e-01
 2.958953e+00  3.159315e+00  2.003614e-01  1.645963e-01
 2.918949e+00  3.194210e+00  2.752609e-01  1.659430e-01
 2.850289e+00  3.019650e+00  1.693610e-01  1.683186e-01
 2.606833e+00  2.538391e+00 -6.844259e-02  1.774379e-01
 2.010017e+00  1.600319e+00 -4.096986e-01  2.047529e-01
 1.133431e+00  6.000912e-01 -5.333400e-01  2.430296e-01
 2.916353e-01 -3.552985e-02 -3.271652e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.592372e-01  1.223961e-01  2.441042e-01
