#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.581891e+00 -6.291073e-01  1.256423e-01
 5.032700e+00  4.516271e+00 -5.164290e-01  1.282354e-01
 4.484340e+00  4.171592e+00 -3.127478e-01  1.372875e-01
 3.447220e+00  3.407857e+00 -3.936293e-02  1.607618e-01
 2.084374e+00  2.285092e+00  2.007178e-01  2.152171e-01
 7.998387e-01  1.019987e+00  2.201485e-01  2.613876e-01
 1.940469e-02  1.440158e-01  1.246111e-01  2.613876e-01
 2.921057e-05 -2.181479e-02 -2.184400e-02  2.613876e-01
 7.285977e-01  6.729741e-01 -5.562360e-02  2.613876e-01
 1.889364e+00  1.887676e+00 -1.688144e-03  2.259503e-01
 2.942955e+00  3.009195e+00  6.623939e-02  1.768235e-01
 3.366410e+00  3.473768e+00  1.073585e-01  1.630800e-01
 2.942955e+00  3.009265e+00  6.631008e-02  1.768235e-01
 1.889362e+00  1.886922e+00 -2.440404e-03  2.259504e-01
 7.285884e-01  7.021437e-01 -2.644475e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.440180e-01  1.246133e-01  2.613876e-01
 7.998387e-01  1.020007e+00  2.201684e-01  2.613876e-01
 2.084374e+00  2.285094e+00  2.007206e-01  2.152171e-01
 3.447223e+00  3.407713e+00 -3.951034e-02  1.607617e-01
 4.484344e+00  4.170956e+00 -3.133882e-01  1.372874e-01
 5.032698e+00  4.516160e+00 -5.165382e-01  1.282354e-01
 5.210998e+00  4.581434e+00 -6.295642e-01  1.256423e-01
 5.236732e+00  4.574808e+00 -6.619238e-01  1.252804e-01
