#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579646e+00 -6.313522e-01  1.256423e-01
 5.032700e+00  4.501728e+00 -5.309723e-01  1.282354e-01
 4.484340e+00  4.160878e+00 -3.234617e-01  1.372875e-01
 3.447220e+00  3.416582e+00 -3.063837e-02  1.607618e-01
 2.084374e+00  2.307363e+00  2.229890e-01  2.152171e-01
 7.998387e-01  1.039404e+00  2.395656e-01  2.613876e-01
 1.940469e-02  1.523417e-01  1.329370e-01  2.613876e-01
 2.921057e-05 -2.174235e-02 -2.177156e-02  2.613876e-01
 7.285977e-01  6.742091e-01 -5.438857e-02  2.613876e-01
 1.889364e+00  1.902863e+00  1.349943e-02  2.259503e-01
 2.942955e+00  3.045774e+00  1.028187e-01  1.768235e-01
 3.366410e+00  3.521371e+00  1.549614e-01  1.630800e-01
 2.942955e+00  3.045844e+00  1.028890e-01  1.768235e-01
 1.889362e+00  1.902106e+00  1.274445e-02  2.259504e-01
 7.285884e-01  7.033837e-01 -2.520476e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.523439e-01  1.329392e-01  2.613876e-01
 7.998387e-01  1.039424e+00  2.395853e-01  2.613876e-01
 2.084374e+00  2.307365e+00  2.229917e-01  2.152171e-01
 3.447223e+00  3.416436e+00 -3.078697e-02  1.607617e-01
 4.484344e+00  4.160241e+00 -3.241026e-01  1.372874e-01
 5.032698e+00  4.501619e+00 -5.310799e-01  1.282354e-01
 5.210998e+00  4.579242e+00 -6.317558e-01  1.256423e-01
 5.236732e+00  4.580728e+00 -6.560037e-01  1.252804e-01
