#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.983877e+00  9.682168e-04  1.904050e-01
 1.311862e+00  1.476407e+00  1.645444e-01  2.202942e-01
 5.008413e-01  7.143082e-01  2.134669e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.983420e-02  1.782228e-02  2.254656e-01
 6.125667e-01  8.535255e-01  2.409588e-01  2.254656e-01
 1.341425e+00  1.503524e+00  1.620988e-01  2.193354e-01
 1.829615e+00  1.845971e+00  1.635574e-02  1.977974e-01
 2.075229e+00  2.143137e+00  6.790789e-02  1.860640e-01
 2.246819e+00  2.408639e+00  1.618196e-01  1.783411e-01
 2.361310e+00  2.465611e+00  1.043010e-01  1.734797e-01
 2.314953e+00  2.292319e+00 -2.263416e-02  1.754185e-01
 2.050665e+00  1.892138e+00 -1.585277e-01  1.872079e-01
 1.495590e+00  1.312751e+00 -1.828381e-01  2.134199e-01
 6.620377e-01  5.209901e-01 -1.410476e-01  2.254656e-01
 5.217741e-03 -1.747766e-01 -1.799944e-01  2.254656e-01
 1.497199e-01 -9.288995e-02 -2.426098e-01  2.254656e-01
 8.439427e-01  6.814608e-01 -1.624819e-01  2.254656e-01
 1.477901e+00  1.328904e+00 -1.489971e-01  2.141639e-01
 1.836285e+00  1.710351e+00 -1.259340e-01  1.974732e-01
 2.043462e+00  2.065296e+00  2.183433e-02  1.875450e-01
 2.207494e+00  2.361168e+00  1.536747e-01  1.800666e-01
 2.349869e+00  2.402076e+00  5.220613e-02  1.739544e-01
 2.319770e+00  2.255388e+00 -6.438189e-02  1.752152e-01
