#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.556592e+00 -2.021260e-01  2.178764e-01
 2.643339e+00  2.195385e+00 -4.479535e-01  1.759982e-01
 2.909667e+00  2.594679e+00 -3.149880e-01  1.662593e-01
 2.960348e+00  2.658179e+00 -3.021683e-01  1.645498e-01
 2.927587e+00  2.675766e+00 -2.518203e-01  1.656499e-01
 2.875554e+00  2.708437e+00 -1.671171e-01  1.674348e-01
 2.685293e+00  2.627275e+00 -5.801835e-02  1.743759e-01
 2.081119e+00  2.145969e+00  6.485014e-02  2.011497e-01
 1.057507e+00  1.329724e+00  2.722171e-01  2.439028e-01
 2.042141e-01  5.766882e-01  3.724741e-01  2.441042e-01
 2.087919e-02  3.899548e-01  3.690756e-01  2.441042e-01
 6.122781e-01  9.265613e-01  3.142832e-01  2.441042e-01
 1.720603e+00  1.772707e+00  5.210427e-02  2.198703e-01
 2.574574e+00  2.525150e+00 -4.942405e-02  1.787322e-01
 2.898985e+00  3.001599e+00  1.026139e-01  1.666253e-01
 2.958953e+00  3.128152e+00  1.691989e-01  1.645963e-01
 2.918949e+00  3.136013e+00  2.170642e-01  1.659430e-01
 2.850289e+00  2.976187e+00  1.258989e-01  1.683186e-01
 2.606833e+00  2.538822e+00 -6.801104e-02  1.774379e-01
 2.010017e+00  1.630024e+00 -3.799930e-01  2.047529e-01
 1.133431e+00  6.301687e-01 -5.032625e-01  2.430296e-01
 2.916353e-01 -2.195777e-02 -3.135931e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.659066e-01  1.290655e-01  2.441042e-01
