#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.032917e+00 -4.823997e-02  2.134019e-01
 1.011242e-01 -3.230189e-02 -1.334260e-01  2.137524e-01
 1.885039e-04 -1.564858e-03 -1.753362e-03  2.137524e-01
 7.574311e-01  8.707594e-01  1.133283e-01  2.137524e-01
 1.770055e+00  1.901505e+00  1.314501e-01  1.902647e-01
 2.247264e+00  2.367843e+00  1.205797e-01  1.690577e-01
 1.775893e+00  1.908593e+00  1.326996e-01  1.899961e-01
 7.686505e-01  8.787126e-01  1.100621e-01  2.137524e-01
 1.819903e-03  1.147312e-03 -6.725912e-04  2.137524e-01
 1.021146e-01 -3.237847e-02 -1.344930e-01  2.137524e-01
 1.075660e+00  1.025023e+00 -5.063754e-02  2.134476e-01
 1.904862e+00  2.037102e+00  1.322402e-01  1.840629e-01
 1.075864e+00  1.025315e+00 -5.054886e-02  2.134460e-01
 1.021245e-01 -3.283424e-02 -1.349588e-01  2.137524e-01
 1.434738e-03  1.663439e-03  2.287016e-04  2.137524e-01
 7.686049e-01  8.784911e-01  1.098862e-01  2.137524e-01
 1.775929e+00  1.908544e+00  1.326140e-01  1.899944e-01
 2.247218e+00  2.367946e+00  1.207281e-01  1.690596e-01
 1.770127e+00  1.901664e+00  1.315367e-01  1.902613e-01
 7.576089e-01  8.704738e-01  1.128649e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.220579e-02 -1.326729e-01  2.137524e-01
 1.081164e+00  1.032926e+00 -4.823771e-02  2.134018e-01
 1.904706e+00  2.027918e+00  1.232119e-01  1.840701e-01
