#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.031087e+00  4.817872e-02  1.904050e-01
 1.311862e+00  1.524918e+00  2.130552e-01  2.202942e-01
 5.008413e-01  7.412154e-01  2.403741e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  6.497286e-02 -7.039060e-03  2.254656e-01
 6.125667e-01  7.970017e-01  1.844349e-01  2.254656e-01
 1.341425e+00  1.403855e+00  6.242978e-02  2.193354e-01
 1.829615e+00  1.708484e+00 -1.211306e-01  1.977974e-01
 2.075229e+00  1.998978e+00 -7.625071e-02  1.860640e-01
 2.246819e+00  2.300227e+00  5.340805e-02  1.783411e-01
 2.361310e+00  2.419924e+00  5.861454e-02  1.734797e-01
 2.314953e+00  2.305506e+00 -9.447470e-03  1.754185e-01
 2.050665e+00  1.939303e+00 -1.113620e-01  1.872079e-01
 1.495590e+00  1.362458e+00 -1.331312e-01  2.134199e-01
 6.620377e-01  5.505321e-01 -1.115057e-01  2.254656e-01
 5.217741e-03 -1.728732e-01 -1.780909e-01  2.254656e-01
 1.497199e-01 -1.168939e-01 -2.666137e-01  2.254656e-01
 8.439427e-01  6.251976e-01 -2.187451e-01  2.254656e-01
 1.477901e+00  1.228924e+00 -2.489764e-01  2.141639e-01
 1.836285e+00  1.572698e+00 -2.635868e-01  1.974732e-01
 2.043462e+00  1.921264e+00 -1.221979e-01  1.875450e-01
 2.207494e+00  2.253879e+00  4.638548e-02  1.800666e-01
 2.349869e+00  2.357888e+00  8.018734e-03  1.739544e-01
 2.319770e+00  2.269274e+00 -5.049595e-02  1.752152e-01
