#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.542693e+00 -2.160244e-01  2.178764e-01
 2.643339e+00  2.120403e+00 -5.229356e-01  1.759982e-01
 2.909667e+00  2.492724e+00 -4.169431e-01  1.662593e-01
 2.960348e+00  2.591509e+00 -3.688388e-01  1.645498e-01
 2.927587e+00  2.663964e+00 -2.636223e-01  1.656499e-01
 2.875554e+00  2.698948e+00 -1.766058e-01  1.674348e-01
 2.685293e+00  2.548974e+00 -1.363192e-01  1.743759e-01
 2.081119e+00  1.976570e+00 -1.045484e-01  2.011497e-01
 1.057507e+00  1.149371e+00  9.186414e-02  2.439028e-01
 2.042141e-01  4.777244e-01  2.735103e-01  2.441042e-01
 2.087919e-02  3.922538e-01  3.713746e-01  2.441042e-01
 6.122781e-01  9.666939e-01  3.544158e-01  2.441042e-01
 1.720603e+00  1.763114e+00  4.251107e-02  2.198703e-01
 2.574574e+00  2.445709e+00 -1.288653e-01  1.787322e-01
 2.898985e+00  2.903033e+00  4.048246e-03  1.666253e-01
 2.958953e+00  3.073362e+00  1.144087e-01  1.645963e-01
 2.918949e+00  3.133322e+00  2.143737e-01  1.659430e-01
 2.850289e+00  2.957933e+00  1.076447e-01  1.683186e-01
 2.606833e+00  2.434145e+00 -1.726882e-01  1.774379e-01
 2.010017e+00  1.450830e+00 -5.591870e-01  2.047529e-01
 1.133431e+00  4.631861e-01 -6.702451e-01  2.430296e-01
 2.916353e-01 -1.049961e-01 -3.966314e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.947326e-01  1.578916e-01  2.441042e-01
