#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579941e+00 -6.310569e-01  1.256423e-01
 5.032700e+00  4.510852e+00 -5.218483e-01  1.282354e-01
 4.484340e+00  4.165393e+00 -3.189470e-01  1.372875e-01
 3.447220e+00  3.404338e+00 -4.288156e-02  1.607618e-01
 2.084374e+00  2.284594e+00  2.002200e-01  2.152171e-01
 7.998387e-01  1.020787e+00  2.209483e-01  2.613876e-01
 1.940469e-02  1.447339e-01  1.253292e-01  2.613876e-01
 2.921057e-05 -2.180327e-02 -2.183248e-02  2.613876e-01
 7.285977e-01  6.722119e-01 -5.638581e-02  2.613876e-01
 1.889364e+00  1.887046e+00 -2.317424e-03  2.259503e-01
 2.942955e+00  3.009960e+00  6.700513e-02  1.768235e-01
 3.366410e+00  3.475484e+00  1.090745e-01  1.630800e-01
 2.942955e+00  3.010031e+00  6.707575e-02  1.768235e-01
 1.889362e+00  1.886292e+00 -3.070114e-03  2.259504e-01
 7.285884e-01  7.013823e-01 -2.720615e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.447361e-01  1.253314e-01  2.613876e-01
 7.998387e-01  1.020807e+00  2.209681e-01  2.613876e-01
 2.084374e+00  2.284597e+00  2.002228e-01  2.152171e-01
 3.447223e+00  3.404194e+00 -4.302916e-02  1.607617e-01
 4.484344e+00  4.164756e+00 -3.195875e-01  1.372874e-01
 5.032698e+00  4.510741e+00 -5.219573e-01  1.282354e-01
 5.210998e+00  4.579493e+00 -6.315052e-01  1.256423e-01
 5.236732e+00  4.574807e+00 -6.619248e-01  1.252804e-01
