#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.981366e+00 -1.543073e-03  1.904050e-01
 1.311862e+00  1.476938e+00  1.650756e-01  2.202942e-01
 5.008413e-01  7.153484e-01  2.145071e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.917119e-02  1.715927e-02  2.254656e-01
 6.125667e-01  8.532972e-01  2.407305e-01  2.254656e-01
 1.341425e+00  1.504556e+00  1.631308e-01  2.193354e-01
 1.829615e+00  1.847158e+00  1.754321e-02  1.977974e-01
 2.075229e+00  2.141946e+00  6.671709e-02  1.860640e-01
 2.246819e+00  2.403580e+00  1.567605e-01  1.783411e-01
 2.361310e+00  2.458431e+00  9.712154e-02  1.734797e-01
 2.314953e+00  2.286316e+00 -2.863747e-02  1.754185e-01
 2.050665e+00  1.889541e+00 -1.611243e-01  1.872079e-01
 1.495590e+00  1.313157e+00 -1.824327e-01  2.134199e-01
 6.620377e-01  5.219721e-01 -1.400657e-01  2.254656e-01
 5.217741e-03 -1.747846e-01 -1.800023e-01  2.254656e-01
 1.497199e-01 -9.351248e-02 -2.432324e-01  2.254656e-01
 8.439427e-01  6.812756e-01 -1.626671e-01  2.254656e-01
 1.477901e+00  1.329958e+00 -1.479430e-01  2.141639e-01
 1.836285e+00  1.711536e+00 -1.247486e-01  1.974732e-01
 2.043462e+00  2.064047e+00  2.058481e-02  1.875450e-01
 2.207494e+00  2.356079e+00  1.485850e-01  1.800666e-01
 2.349869e+00  2.394947e+00  4.507707e-02  1.739544e-01
 2.319770e+00  2.249490e+00 -7.028052e-02  1.752152e-01
