#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.557779e+00 -2.009384e-01  2.178764e-01
 2.643339e+00  2.196777e+00 -4.465617e-01  1.759982e-01
 2.909667e+00  2.595722e+00 -3.139446e-01  1.662593e-01
 2.960348e+00  2.658523e+00 -3.018250e-01  1.645498e-01
 2.927587e+00  2.675340e+00 -2.522467e-01  1.656499e-01
 2.875554e+00  2.707386e+00 -1.681677e-01  1.674348e-01
 2.685293e+00  2.625863e+00 -5.943048e-02  1.743759e-01
 2.081119e+00  2.144498e+00  6.337939e-02  2.011497e-01
 1.057507e+00  1.328514e+00  2.710067e-01  2.439028e-01
 2.042141e-01  5.759799e-01  3.717658e-01  2.441042e-01
 2.087919e-02  3.899022e-01  3.690230e-01  2.441042e-01
 6.122781e-01  9.272086e-01  3.149305e-01  2.441042e-01
 1.720603e+00  1.773924e+00  5.332112e-02  2.198703e-01
 2.574574e+00  2.526517e+00 -4.805724e-02  1.787322e-01
 2.898985e+00  3.002548e+00  1.035628e-01  1.666253e-01
 2.958953e+00  3.128363e+00  1.694101e-01  1.645963e-01
 2.918949e+00  3.135466e+00  2.165177e-01  1.659430e-01
 2.850289e+00  2.975060e+00  1.247719e-01  1.683186e-01
 2.606833e+00  2.537401e+00 -6.943242e-02  1.774379e-01
 2.010017e+00  1.628617e+00 -3.814000e-01  2.047529e-01
 1.133431e+00  6.290569e-01 -5.043743e-01  2.430296e-01
 2.916353e-01 -2.257605e-02 -3.142114e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.665553e-01  1.297142e-01  2.441042e-01
