#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.976655e+00 -6.253376e-03  1.904050e-01
 1.311862e+00  1.484212e+00  1.723497e-01  2.202942e-01
 5.008413e-01  7.213778e-01  2.205365e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.615031e-02  1.413839e-02  2.254656e-01
 6.125667e-01  8.523289e-01  2.397622e-01  2.254656e-01
 1.341425e+00  1.508028e+00  1.666031e-01  2.193354e-01
 1.829615e+00  1.847808e+00  1.819357e-02  1.977974e-01
 2.075229e+00  2.128387e+00  5.315845e-02  1.860640e-01
 2.246819e+00  2.373034e+00  1.262142e-01  1.783411e-01
 2.361310e+00  2.423693e+00  6.238367e-02  1.734797e-01
 2.314953e+00  2.262817e+00 -5.213657e-02  1.754185e-01
 2.050665e+00  1.884072e+00 -1.665935e-01  1.872079e-01
 1.495590e+00  1.319297e+00 -1.762926e-01  2.134199e-01
 6.620377e-01  5.270679e-01 -1.349698e-01  2.254656e-01
 5.217741e-03 -1.750926e-01 -1.803103e-01  2.254656e-01
 1.497199e-01 -9.614648e-02 -2.458663e-01  2.254656e-01
 8.439427e-01  6.806262e-01 -1.633165e-01  2.254656e-01
 1.477901e+00  1.333492e+00 -1.444085e-01  2.141639e-01
 1.836285e+00  1.712070e+00 -1.242141e-01  1.974732e-01
 2.043462e+00  2.050169e+00  6.706864e-03  1.875450e-01
 2.207494e+00  2.325467e+00  1.179736e-01  1.800666e-01
 2.349869e+00  2.360697e+00  1.082716e-02  1.739544e-01
 2.319770e+00  2.226901e+00 -9.286920e-02  1.752152e-01
