#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.575885e+00 -6.351127e-01  1.256423e-01
 5.032700e+00  4.501400e+00 -5.313000e-01  1.282354e-01
 4.484340e+00  4.163271e+00 -3.210692e-01  1.372875e-01
 3.447220e+00  3.418770e+00 -2.845026e-02  1.607618e-01
 2.084374e+00  2.307085e+00  2.227109e-01  2.152171e-01
 7.998387e-01  1.037296e+00  2.374574e-01  2.613876e-01
 1.940469e-02  1.506395e-01  1.312348e-01  2.613876e-01
 2.921057e-05 -2.174303e-02 -2.177224e-02  2.613876e-01
 7.285977e-01  6.751884e-01 -5.340933e-02  2.613876e-01
 1.889364e+00  1.902870e+00  1.350604e-02  2.259503e-01
 2.942955e+00  3.043589e+00  1.006337e-01  1.768235e-01
 3.366410e+00  3.518022e+00  1.516117e-01  1.630800e-01
 2.942955e+00  3.043659e+00  1.007040e-01  1.768235e-01
 1.889362e+00  1.902113e+00  1.275104e-02  2.259504e-01
 7.285884e-01  7.043623e-01 -2.422612e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.506417e-01  1.312371e-01  2.613876e-01
 7.998387e-01  1.037316e+00  2.374771e-01  2.613876e-01
 2.084374e+00  2.307087e+00  2.227136e-01  2.152171e-01
 3.447223e+00  3.418624e+00 -2.859885e-02  1.607617e-01
 4.484344e+00  4.162634e+00 -3.217100e-01  1.372874e-01
 5.032698e+00  4.501291e+00 -5.314076e-01  1.282354e-01
 5.210998e+00  4.575481e+00 -6.355166e-01  1.256423e-01
 5.236732e+00  4.575463e+00 -6.612686e-01  1.252804e-01
