#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578719e+00 -6.322789e-01  1.256423e-01
 5.032700e+00  4.501572e+00 -5.311280e-01  1.282354e-01
 4.484340e+00  4.161183e+00 -3.231570e-01  1.372875e-01
 3.447220e+00  3.416512e+00 -3.070847e-02  1.607618e-01
 2.084374e+00  2.306445e+00  2.220712e-01  2.152171e-01
 7.998387e-01  1.038105e+00  2.382668e-01  2.613876e-01
 1.940469e-02  1.515114e-01  1.321067e-01  2.613876e-01
 2.921057e-05 -2.174258e-02 -2.177179e-02  2.613876e-01
 7.285977e-01  6.746091e-01 -5.398856e-02  2.613876e-01
 1.889364e+00  1.902818e+00  1.345417e-02  2.259503e-01
 2.942955e+00  3.044805e+00  1.018493e-01  1.768235e-01
 3.366410e+00  3.519921e+00  1.535114e-01  1.630800e-01
 2.942955e+00  3.044875e+00  1.019196e-01  1.768235e-01
 1.889362e+00  1.902061e+00  1.269919e-02  2.259504e-01
 7.285884e-01  7.037835e-01 -2.480495e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.515136e-01  1.321089e-01  2.613876e-01
 7.998387e-01  1.038125e+00  2.382866e-01  2.613876e-01
 2.084374e+00  2.306448e+00  2.220739e-01  2.152171e-01
 3.447223e+00  3.416366e+00 -3.085706e-02  1.607617e-01
 4.484344e+00  4.160546e+00 -3.237978e-01  1.372874e-01
 5.032698e+00  4.501463e+00 -5.312356e-01  1.282354e-01
 5.210998e+00  4.578315e+00 -6.326826e-01  1.256423e-01
 5.236732e+00  4.579443e+00 -6.572893e-01  1.252804e-01
