#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.030951e+00  4.804191e-02  1.904050e-01
 1.311862e+00  1.524777e+00  2.129150e-01  2.202942e-01
 5.008413e-01  7.411476e-01  2.403063e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  6.501255e-02 -6.999370e-03  2.254656e-01
 6.125667e-01  7.970992e-01  1.845325e-01  2.254656e-01
 1.341425e+00  1.404050e+00  6.262462e-02  2.193354e-01
 1.829615e+00  1.708773e+00 -1.208421e-01  1.977974e-01
 2.075229e+00  1.999290e+00 -7.593847e-02  1.860640e-01
 2.246819e+00  2.300470e+00  5.365089e-02  1.783411e-01
 2.361310e+00  2.420025e+00  5.871566e-02  1.734797e-01
 2.314953e+00  2.305464e+00 -9.488805e-03  1.754185e-01
 2.050665e+00  1.939169e+00 -1.114959e-01  1.872079e-01
 1.495590e+00  1.362317e+00 -1.332727e-01  2.134199e-01
 6.620377e-01  5.504603e-01 -1.115775e-01  2.254656e-01
 5.217741e-03 -1.728730e-01 -1.780908e-01  2.254656e-01
 1.497199e-01 -1.168631e-01 -2.665830e-01  2.254656e-01
 8.439427e-01  6.252871e-01 -2.186556e-01  2.254656e-01
 1.477901e+00  1.229115e+00 -2.487853e-01  2.141639e-01
 1.836285e+00  1.572985e+00 -2.632993e-01  1.974732e-01
 2.043462e+00  1.921577e+00 -1.218848e-01  1.875450e-01
 2.207494e+00  2.254116e+00  4.662205e-02  1.800666e-01
 2.349869e+00  2.357978e+00  8.108249e-03  1.739544e-01
 2.319770e+00  2.269224e+00 -5.054637e-02  1.752152e-01
