#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.032030e+00 -4.912746e-02  2.134019e-01
 1.011242e-01 -3.297207e-02 -1.340962e-01  2.137524e-01
 1.885039e-04 -1.565433e-03 -1.753937e-03  2.137524e-01
 7.574311e-01  8.713464e-01  1.139152e-01  2.137524e-01
 1.770055e+00  1.902251e+00  1.321957e-01  1.902647e-01
 2.247264e+00  2.368528e+00  1.212642e-01  1.690577e-01
 1.775893e+00  1.909327e+00  1.334332e-01  1.899961e-01
 7.686505e-01  8.792712e-01  1.106208e-01  2.137524e-01
 1.819903e-03  1.132843e-03 -6.870604e-04  2.137524e-01
 1.021146e-01 -3.305059e-02 -1.351651e-01  2.137524e-01
 1.075660e+00  1.024121e+00 -5.153970e-02  2.134476e-01
 1.904862e+00  2.036520e+00  1.316584e-01  1.840629e-01
 1.075864e+00  1.024412e+00 -5.145196e-02  2.134460e-01
 1.021245e-01 -3.350633e-02 -1.356309e-01  2.137524e-01
 1.434738e-03  1.648827e-03  2.140894e-04  2.137524e-01
 7.686049e-01  8.790498e-01  1.104449e-01  2.137524e-01
 1.775929e+00  1.909277e+00  1.333476e-01  1.899944e-01
 2.247218e+00  2.368631e+00  1.214125e-01  1.690596e-01
 1.770127e+00  1.902409e+00  1.322821e-01  1.902613e-01
 7.576089e-01  8.710608e-01  1.134519e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.287701e-02 -1.333442e-01  2.137524e-01
 1.081164e+00  1.032039e+00 -4.912525e-02  2.134018e-01
 1.904706e+00  2.027336e+00  1.226302e-01  1.840701e-01
