#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578002e+00 -6.329960e-01  1.256423e-01
 5.032700e+00  4.501514e+00 -5.311864e-01  1.282354e-01
 4.484340e+00  4.161682e+00 -3.226582e-01  1.372875e-01
 3.447220e+00  3.417049e+00 -3.017109e-02  1.607618e-01
 2.084374e+00  2.306581e+00  2.222072e-01  2.152171e-01
 7.998387e-01  1.037888e+00  2.380496e-01  2.613876e-01
 1.940469e-02  1.512886e-01  1.318839e-01  2.613876e-01
 2.921057e-05 -2.174269e-02 -2.177190e-02  2.613876e-01
 7.285977e-01  6.747500e-01 -5.384775e-02  2.613876e-01
 1.889364e+00  1.902815e+00  1.345156e-02  2.259503e-01
 2.942955e+00  3.044472e+00  1.015171e-01  1.768235e-01
 3.366410e+00  3.519413e+00  1.530026e-01  1.630800e-01
 2.942955e+00  3.044543e+00  1.015874e-01  1.768235e-01
 1.889362e+00  1.902059e+00  1.269658e-02  2.259504e-01
 7.285884e-01  7.039242e-01 -2.466424e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.512908e-01  1.318861e-01  2.613876e-01
 7.998387e-01  1.037908e+00  2.380694e-01  2.613876e-01
 2.084374e+00  2.306584e+00  2.222099e-01  2.152171e-01
 3.447223e+00  3.416903e+00 -3.031968e-02  1.607617e-01
 4.484344e+00  4.161045e+00 -3.232990e-01  1.372874e-01
 5.032698e+00  4.501404e+00 -5.312940e-01  1.282354e-01
 5.210998e+00  4.577598e+00 -6.333998e-01  1.256423e-01
 5.236732e+00  4.578442e+00 -6.582902e-01  1.252804e-01
