#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.493528e+00 -2.717470e+00  1.256423e-01
 5.032700e+00  3.547737e+00 -1.484963e+00  1.282354e-01
 4.484340e+00  4.496016e+00  1.167662e-02  1.372875e-01
 3.447220e+00  4.595306e+00  1.148086e+00  1.607618e-01
 2.084374e+00  3.643607e+00  1.559233e+00  2.152171e-01
 7.998387e-01  2.065359e+00  1.265520e+00  2.613876e-01
 1.940469e-02  6.843458e-01  6.649411e-01  2.613876e-01
 2.921057e-05 -2.182027e-02 -2.184948e-02  2.613876e-01
 7.285977e-01  1.682164e-01 -5.603813e-01  2.613876e-01
 1.889364e+00  9.724485e-01 -9.169153e-01  2.259503e-01
 2.942955e+00  1.829568e+00 -1.113387e+00  1.768235e-01
 3.366410e+00  2.203253e+00 -1.163157e+00  1.630800e-01
 2.942955e+00  1.829639e+00 -1.113316e+00  1.768235e-01
 1.889362e+00  9.716930e-01 -9.176690e-01  2.259504e-01
 7.285884e-01  1.973689e-01 -5.312195e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  6.843480e-01  6.649433e-01  2.613876e-01
 7.998387e-01  2.065379e+00  1.265540e+00  2.613876e-01
 2.084374e+00  3.643610e+00  1.559236e+00  2.152171e-01
 3.447223e+00  4.595161e+00  1.147938e+00  1.607617e-01
 4.484344e+00  4.495381e+00  1.103740e-02  1.372874e-01
 5.032698e+00  3.547626e+00 -1.485072e+00  1.282354e-01
 5.210998e+00  2.493073e+00 -2.717925e+00  1.256423e-01
 5.236732e+00  2.050439e+00 -3.186293e+00  1.252804e-01
