#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.976340e+00 -6.569025e-03  1.904050e-01
 1.311862e+00  1.486064e+00  1.742020e-01  2.202942e-01
 5.008413e-01  7.231114e-01  2.222701e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.477477e-02  1.276285e-02  2.254656e-01
 6.125667e-01  8.512704e-01  2.387036e-01  2.254656e-01
 1.341425e+00  1.509152e+00  1.677272e-01  2.193354e-01
 1.829615e+00  1.850709e+00  2.109385e-02  1.977974e-01
 2.075229e+00  2.130339e+00  5.510968e-02  1.860640e-01
 2.246819e+00  2.371934e+00  1.251141e-01  1.783411e-01
 2.361310e+00  2.420400e+00  5.909013e-02  1.734797e-01
 2.314953e+00  2.260003e+00 -5.494983e-02  1.754185e-01
 2.050665e+00  1.883676e+00 -1.669892e-01  1.872079e-01
 1.495590e+00  1.321020e+00 -1.745694e-01  2.134199e-01
 6.620377e-01  5.287670e-01 -1.332707e-01  2.254656e-01
 5.217741e-03 -1.749908e-01 -1.802085e-01  2.254656e-01
 1.497199e-01 -9.753249e-02 -2.472524e-01  2.254656e-01
 8.439427e-01  6.795156e-01 -1.644271e-01  2.254656e-01
 1.477901e+00  1.334609e+00 -1.432913e-01  2.141639e-01
 1.836285e+00  1.714957e+00 -1.213279e-01  1.974732e-01
 2.043462e+00  2.052088e+00  8.625999e-03  1.875450e-01
 2.207494e+00  2.324291e+00  1.167974e-01  1.800666e-01
 2.349869e+00  2.357346e+00  7.476966e-03  1.739544e-01
 2.319770e+00  2.224116e+00 -9.565365e-02  1.752152e-01
