#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577965e+00 -6.330328e-01  1.256423e-01
 5.032700e+00  4.501486e+00 -5.312143e-01  1.282354e-01
 4.484340e+00  4.161675e+00 -3.226651e-01  1.372875e-01
 3.447220e+00  3.417074e+00 -3.014580e-02  1.607618e-01
 2.084374e+00  2.306634e+00  2.222605e-01  2.152171e-01
 7.998387e-01  1.037946e+00  2.381073e-01  2.613876e-01
 1.940469e-02  1.513234e-01  1.319187e-01  2.613876e-01
 2.921057e-05 -2.174269e-02 -2.177190e-02  2.613876e-01
 7.285977e-01  6.747245e-01 -5.387324e-02  2.613876e-01
 1.889364e+00  1.902786e+00  1.342193e-02  2.259503e-01
 2.942955e+00  3.044454e+00  1.014985e-01  1.768235e-01
 3.366410e+00  3.519401e+00  1.529914e-01  1.630800e-01
 2.942955e+00  3.044524e+00  1.015689e-01  1.768235e-01
 1.889362e+00  1.902029e+00  1.266695e-02  2.259504e-01
 7.285884e-01  7.038987e-01 -2.468972e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.513256e-01  1.319209e-01  2.613876e-01
 7.998387e-01  1.037966e+00  2.381271e-01  2.613876e-01
 2.084374e+00  2.306637e+00  2.222632e-01  2.152171e-01
 3.447223e+00  3.416929e+00 -3.029439e-02  1.607617e-01
 4.484344e+00  4.161038e+00 -3.233059e-01  1.372874e-01
 5.032698e+00  4.501376e+00 -5.313220e-01  1.282354e-01
 5.210998e+00  4.577561e+00 -6.334365e-01  1.256423e-01
 5.236732e+00  4.578403e+00 -6.583289e-01  1.252804e-01
