#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.035169e+00 -4.598848e-02  2.134019e-01
 1.011242e-01 -3.053706e-02 -1.316612e-01  2.137524e-01
 1.885039e-04 -1.564023e-03 -1.752527e-03  2.137524e-01
 7.574311e-01  8.675550e-01  1.101239e-01  2.137524e-01
 1.770055e+00  1.894765e+00  1.247103e-01  1.902647e-01
 2.247264e+00  2.359473e+00  1.122094e-01  1.690577e-01
 1.775893e+00  1.901849e+00  1.259556e-01  1.899961e-01
 7.686505e-01  8.754898e-01  1.068393e-01  2.137524e-01
 1.819903e-03  1.138178e-03 -6.817252e-04  2.137524e-01
 1.021146e-01 -3.061573e-02 -1.327303e-01  2.137524e-01
 1.075660e+00  1.027274e+00 -4.838678e-02  2.134476e-01
 1.904862e+00  2.039324e+00  1.344619e-01  1.840629e-01
 1.075864e+00  1.027566e+00 -4.829812e-02  2.134460e-01
 1.021245e-01 -3.107149e-02 -1.331960e-01  2.137524e-01
 1.434738e-03  1.654234e-03  2.194959e-04  2.137524e-01
 7.686049e-01  8.752684e-01  1.066635e-01  2.137524e-01
 1.775929e+00  1.901799e+00  1.258700e-01  1.899944e-01
 2.247218e+00  2.359576e+00  1.123577e-01  1.690596e-01
 1.770127e+00  1.894924e+00  1.247969e-01  1.902613e-01
 7.576089e-01  8.672696e-01  1.096607e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.044064e-02 -1.309078e-01  2.137524e-01
 1.081164e+00  1.035178e+00 -4.598626e-02  2.134018e-01
 1.904706e+00  2.030139e+00  1.254337e-01  1.840701e-01
