#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.527894e+00 -2.308237e-01  2.178764e-01
 2.643339e+00  2.154135e+00 -4.892038e-01  1.759982e-01
 2.909667e+00  2.576802e+00 -3.328647e-01  1.662593e-01
 2.960348e+00  2.683071e+00 -2.772762e-01  1.645498e-01
 2.927587e+00  2.730369e+00 -1.972173e-01  1.656499e-01
 2.875554e+00  2.755430e+00 -1.201242e-01  1.674348e-01
 2.685293e+00  2.633129e+00 -5.216411e-02  1.743759e-01
 2.081119e+00  2.115783e+00  3.466470e-02  2.011497e-01
 1.057507e+00  1.293777e+00  2.362703e-01  2.439028e-01
 2.042141e-01  5.591516e-01  3.549375e-01  2.441042e-01
 2.087919e-02  3.890478e-01  3.681686e-01  2.441042e-01
 6.122781e-01  9.188394e-01  3.065614e-01  2.441042e-01
 1.720603e+00  1.739065e+00  1.846228e-02  2.198703e-01
 2.574574e+00  2.482935e+00 -9.163973e-02  1.787322e-01
 2.898985e+00  2.988046e+00  8.906122e-02  1.666253e-01
 2.958953e+00  3.159422e+00  2.004691e-01  1.645963e-01
 2.918949e+00  3.192522e+00  2.735728e-01  1.659430e-01
 2.850289e+00  3.015690e+00  1.654019e-01  1.683186e-01
 2.606833e+00  2.532782e+00 -7.405187e-02  1.774379e-01
 2.010017e+00  1.594559e+00 -4.154586e-01  2.047529e-01
 1.133431e+00  5.959678e-01 -5.374634e-01  2.430296e-01
 2.916353e-01 -3.724127e-02 -3.288766e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.603321e-01  1.234910e-01  2.441042e-01
