#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.985593e+00  2.684549e-03  1.904050e-01
 1.311862e+00  1.474032e+00  1.621699e-01  2.202942e-01
 5.008413e-01  7.123367e-01  2.114955e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  9.053166e-02  1.851974e-02  2.254656e-01
 6.125667e-01  8.529160e-01  2.403493e-01  2.254656e-01
 1.341425e+00  1.500816e+00  1.593904e-01  2.193354e-01
 1.829615e+00  1.844106e+00  1.449130e-02  1.977974e-01
 2.075229e+00  2.146568e+00  7.133935e-02  1.860640e-01
 2.246819e+00  2.418509e+00  1.716896e-01  1.783411e-01
 2.361310e+00  2.477365e+00  1.160555e-01  1.734797e-01
 2.314953e+00  2.300382e+00 -1.457092e-02  1.754185e-01
 2.050665e+00  1.894070e+00 -1.565958e-01  1.872079e-01
 1.495590e+00  1.310698e+00 -1.848918e-01  2.134199e-01
 6.620377e-01  5.192507e-01 -1.427871e-01  2.254656e-01
 5.217741e-03 -1.747153e-01 -1.799330e-01  2.254656e-01
 1.497199e-01 -9.228358e-02 -2.420035e-01  2.254656e-01
 8.439427e-01  6.807703e-01 -1.631724e-01  2.254656e-01
 1.477901e+00  1.326177e+00 -1.517238e-01  2.141639e-01
 1.836285e+00  1.708529e+00 -1.277555e-01  1.974732e-01
 2.043462e+00  2.068834e+00  2.537213e-02  1.875450e-01
 2.207494e+00  2.371091e+00  1.635974e-01  1.800666e-01
 2.349869e+00  2.413723e+00  6.385330e-02  1.739544e-01
 2.319770e+00  2.263205e+00 -5.656515e-02  1.752152e-01
