#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033949e+00 -4.720789e-02  2.134019e-01
 1.011242e-01 -3.170232e-02 -1.328265e-01  2.137524e-01
 1.885039e-04 -1.564633e-03 -1.753137e-03  2.137524e-01
 7.574311e-01  8.700896e-01  1.126585e-01  2.137524e-01
 1.770055e+00  1.900272e+00  1.302174e-01  1.902647e-01
 2.247264e+00  2.366382e+00  1.191188e-01  1.690577e-01
 1.775893e+00  1.907360e+00  1.314663e-01  1.899961e-01
 7.686505e-01  8.780395e-01  1.093891e-01  2.137524e-01
 1.819903e-03  1.144940e-03 -6.749628e-04  2.137524e-01
 1.021146e-01 -3.177988e-02 -1.338944e-01  2.137524e-01
 1.075660e+00  1.026053e+00 -4.960761e-02  2.134476e-01
 1.904862e+00  2.038318e+00  1.334557e-01  1.840629e-01
 1.075864e+00  1.026345e+00 -4.951897e-02  2.134460e-01
 1.021245e-01 -3.223566e-02 -1.343602e-01  2.137524e-01
 1.434738e-03  1.661036e-03  2.262980e-04  2.137524e-01
 7.686049e-01  8.778181e-01  1.092132e-01  2.137524e-01
 1.775929e+00  1.907310e+00  1.313807e-01  1.899944e-01
 2.247218e+00  2.366486e+00  1.192671e-01  1.690596e-01
 1.770127e+00  1.900431e+00  1.303039e-01  1.902613e-01
 7.576089e-01  8.698040e-01  1.121951e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.160607e-02 -1.320732e-01  2.137524e-01
 1.081164e+00  1.033959e+00 -4.720566e-02  2.134018e-01
 1.904706e+00  2.029133e+00  1.244275e-01  1.840701e-01
