#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577914e+00 -6.330837e-01  1.256423e-01
 5.032700e+00  4.501515e+00 -5.311857e-01  1.282354e-01
 4.484340e+00  4.161753e+00 -3.225865e-01  1.372875e-01
 3.447220e+00  3.417117e+00 -3.010314e-02  1.607618e-01
 2.084374e+00  2.306585e+00  2.222116e-01  2.152171e-01
 7.998387e-01  1.037842e+00  2.380037e-01  2.613876e-01
 1.940469e-02  1.512481e-01  1.318434e-01  2.613876e-01
 2.921057e-05 -2.174271e-02 -2.177192e-02  2.613876e-01
 7.285977e-01  6.747770e-01 -5.382069e-02  2.613876e-01
 1.889364e+00  1.902825e+00  1.346077e-02  2.259503e-01
 2.942955e+00  3.044434e+00  1.014784e-01  1.768235e-01
 3.366410e+00  3.519348e+00  1.529379e-01  1.630800e-01
 2.942955e+00  3.044504e+00  1.015487e-01  1.768235e-01
 1.889362e+00  1.902068e+00  1.270578e-02  2.259504e-01
 7.285884e-01  7.039512e-01 -2.463720e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.512503e-01  1.318456e-01  2.613876e-01
 7.998387e-01  1.037862e+00  2.380235e-01  2.613876e-01
 2.084374e+00  2.306588e+00  2.222143e-01  2.152171e-01
 3.447223e+00  3.416971e+00 -3.025173e-02  1.607617e-01
 4.484344e+00  4.161117e+00 -3.232273e-01  1.372874e-01
 5.032698e+00  4.501405e+00 -5.312934e-01  1.282354e-01
 5.210998e+00  4.577510e+00 -6.334875e-01  1.256423e-01
 5.236732e+00  4.578316e+00 -6.584165e-01  1.252804e-01
