#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578961e+00 -6.320367e-01  1.256423e-01
 5.032700e+00  4.501485e+00 -5.312157e-01  1.282354e-01
 4.484340e+00  4.161072e+00 -3.232680e-01  1.372875e-01
 3.447220e+00  3.416955e+00 -3.026463e-02  1.607618e-01
 2.084374e+00  2.307641e+00  2.232677e-01  2.152171e-01
 7.998387e-01  1.039516e+00  2.396773e-01  2.613876e-01
 1.940469e-02  1.523662e-01  1.329615e-01  2.613876e-01
 2.921057e-05 -2.174240e-02 -2.177161e-02  2.613876e-01
 7.285977e-01  6.741484e-01 -5.444928e-02  2.613876e-01
 1.889364e+00  1.902645e+00  1.328141e-02  2.259503e-01
 2.942955e+00  3.045356e+00  1.024012e-01  1.768235e-01
 3.366410e+00  3.520859e+00  1.544491e-01  1.630800e-01
 2.942955e+00  3.045427e+00  1.024715e-01  1.768235e-01
 1.889362e+00  1.901888e+00  1.252644e-02  2.259504e-01
 7.285884e-01  7.033229e-01 -2.526551e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.523684e-01  1.329637e-01  2.613876e-01
 7.998387e-01  1.039536e+00  2.396971e-01  2.613876e-01
 2.084374e+00  2.307644e+00  2.232704e-01  2.152171e-01
 3.447223e+00  3.416810e+00 -3.041323e-02  1.607617e-01
 4.484344e+00  4.160435e+00 -3.239088e-01  1.372874e-01
 5.032698e+00  4.501375e+00 -5.313233e-01  1.282354e-01
 5.210998e+00  4.578557e+00 -6.324404e-01  1.256423e-01
 5.236732e+00  4.579862e+00 -6.568699e-01  1.252804e-01
