#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578597e+00 -6.324012e-01  1.256423e-01
 5.032700e+00  4.501637e+00 -5.310637e-01  1.282354e-01
 4.484340e+00  4.161371e+00 -3.229690e-01  1.372875e-01
 3.447220e+00  3.416630e+00 -3.059031e-02  1.607618e-01
 2.084374e+00  2.306362e+00  2.219885e-01  2.152171e-01
 7.998387e-01  1.037895e+00  2.380566e-01  2.613876e-01
 1.940469e-02  1.513534e-01  1.319487e-01  2.613876e-01
 2.921057e-05 -2.174262e-02 -2.177184e-02  2.613876e-01
 7.285977e-01  6.747226e-01 -5.387510e-02  2.613876e-01
 1.889364e+00  1.902905e+00  1.354102e-02  2.259503e-01
 2.942955e+00  3.044767e+00  1.018121e-01  1.768235e-01
 3.366410e+00  3.519813e+00  1.534033e-01  1.630800e-01
 2.942955e+00  3.044838e+00  1.018824e-01  1.768235e-01
 1.889362e+00  1.902148e+00  1.278603e-02  2.259504e-01
 7.285884e-01  7.038969e-01 -2.469153e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.513556e-01  1.319509e-01  2.613876e-01
 7.998387e-01  1.037915e+00  2.380764e-01  2.613876e-01
 2.084374e+00  2.306365e+00  2.219912e-01  2.152171e-01
 3.447223e+00  3.416484e+00 -3.073891e-02  1.607617e-01
 4.484344e+00  4.160734e+00 -3.236098e-01  1.372874e-01
 5.032698e+00  4.501527e+00 -5.311713e-01  1.282354e-01
 5.210998e+00  4.578193e+00 -6.328049e-01  1.256423e-01
 5.236732e+00  4.579236e+00 -6.574964e-01  1.252804e-01
