#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.495240e+00 -2.715758e+00  1.256423e-01
 5.032700e+00  3.548839e+00 -1.483861e+00  1.282354e-01
 4.484340e+00  4.496157e+00  1.181766e-02  1.372875e-01
 3.447220e+00  4.594441e+00  1.147221e+00  1.607618e-01
 2.084374e+00  3.642162e+00  1.557789e+00  2.152171e-01
 7.998387e-01  2.063984e+00  1.264146e+00  2.613876e-01
 1.940469e-02  6.835605e-01  6.641558e-01  2.613876e-01
 2.921057e-05 -2.182039e-02 -2.184960e-02  2.613876e-01
 7.285977e-01  1.688409e-01 -5.597568e-01  2.613876e-01
 1.889364e+00  9.733067e-01 -9.160571e-01  2.259503e-01
 2.942955e+00  1.830321e+00 -1.112634e+00  1.768235e-01
 3.366410e+00  2.203896e+00 -1.162514e+00  1.630800e-01
 2.942955e+00  1.830392e+00 -1.112563e+00  1.768235e-01
 1.889362e+00  9.725512e-01 -9.168107e-01  2.259504e-01
 7.285884e-01  1.979934e-01 -5.305950e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  6.835627e-01  6.641580e-01  2.613876e-01
 7.998387e-01  2.064004e+00  1.264165e+00  2.613876e-01
 2.084374e+00  3.642165e+00  1.557791e+00  2.152171e-01
 3.447223e+00  4.594296e+00  1.147073e+00  1.607617e-01
 4.484344e+00  4.495522e+00  1.117844e-02  1.372874e-01
 5.032698e+00  3.548728e+00 -1.483970e+00  1.282354e-01
 5.210998e+00  2.494784e+00 -2.716213e+00  1.256423e-01
 5.236732e+00  2.052351e+00 -3.184381e+00  1.252804e-01
