#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033992e+00 -4.716532e-02  2.134019e-01
 1.011242e-01 -3.167376e-02 -1.327979e-01  2.137524e-01
 1.885039e-04 -1.564607e-03 -1.753111e-03  2.137524e-01
 7.574311e-01  8.700478e-01  1.126167e-01  2.137524e-01
 1.770055e+00  1.900190e+00  1.301354e-01  1.902647e-01
 2.247264e+00  2.366283e+00  1.190197e-01  1.690577e-01
 1.775893e+00  1.907278e+00  1.313843e-01  1.899961e-01
 7.686505e-01  8.779977e-01  1.093472e-01  2.137524e-01
 1.819903e-03  1.144862e-03 -6.750413e-04  2.137524e-01
 1.021146e-01 -3.175138e-02 -1.338659e-01  2.137524e-01
 1.075660e+00  1.026095e+00 -4.956513e-02  2.134476e-01
 1.904862e+00  2.038365e+00  1.335028e-01  1.840629e-01
 1.075864e+00  1.026387e+00 -4.947649e-02  2.134460e-01
 1.021245e-01 -3.220716e-02 -1.343317e-01  2.137524e-01
 1.434738e-03  1.660954e-03  2.262166e-04  2.137524e-01
 7.686049e-01  8.777762e-01  1.091713e-01  2.137524e-01
 1.775929e+00  1.907228e+00  1.312987e-01  1.899944e-01
 2.247218e+00  2.366386e+00  1.191681e-01  1.690596e-01
 1.770127e+00  1.900349e+00  1.302219e-01  1.902613e-01
 7.576089e-01  8.697623e-01  1.121534e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.157753e-02 -1.320447e-01  2.137524e-01
 1.081164e+00  1.034001e+00 -4.716309e-02  2.134018e-01
 1.904706e+00  2.029180e+00  1.244746e-01  1.840701e-01
