#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.523538e+00 -2.351793e-01  2.178764e-01
 2.643339e+00  2.151173e+00 -4.921657e-01  1.759982e-01
 2.909667e+00  2.577065e+00 -3.326021e-01  1.662593e-01
 2.960348e+00  2.686491e+00 -2.738569e-01  1.645498e-01
 2.927587e+00  2.736688e+00 -1.908987e-01  1.656499e-01
 2.875554e+00  2.765476e+00 -1.100784e-01  1.674348e-01
 2.685293e+00  2.646673e+00 -3.862042e-02  1.743759e-01
 2.081119e+00  2.131283e+00  5.016448e-02  2.011497e-01
 1.057507e+00  1.306581e+00  2.490741e-01  2.439028e-01
 2.042141e-01  5.657052e-01  3.614911e-01  2.441042e-01
 2.087919e-02  3.890083e-01  3.681292e-01  2.441042e-01
 6.122781e-01  9.145308e-01  3.022528e-01  2.441042e-01
 1.720603e+00  1.734019e+00  1.341654e-02  2.198703e-01
 2.574574e+00  2.479987e+00 -9.458793e-02  1.787322e-01
 2.898985e+00  2.988326e+00  8.934123e-02  1.666253e-01
 2.958953e+00  3.162666e+00  2.037129e-01  1.645963e-01
 2.918949e+00  3.198637e+00  2.796883e-01  1.659430e-01
 2.850289e+00  3.025802e+00  1.755139e-01  1.683186e-01
 2.606833e+00  2.546500e+00 -6.033309e-02  1.774379e-01
 2.010017e+00  1.609172e+00 -4.008457e-01  2.047529e-01
 1.133431e+00  6.071226e-01 -5.263086e-01  2.430296e-01
 2.916353e-01 -3.209938e-02 -3.237347e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.568801e-01  1.200390e-01  2.441042e-01
