#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577962e+00 -6.330359e-01  1.256423e-01
 5.032700e+00  4.501082e+00 -5.316186e-01  1.282354e-01
 4.484340e+00  4.161276e+00 -3.230634e-01  1.372875e-01
 3.447220e+00  3.417444e+00 -2.977600e-02  1.607618e-01
 2.084374e+00  2.308050e+00  2.236766e-01  2.152171e-01
 7.998387e-01  1.039724e+00  2.398852e-01  2.613876e-01
 1.940469e-02  1.524420e-01  1.330373e-01  2.613876e-01
 2.921057e-05 -2.174246e-02 -2.177167e-02  2.613876e-01
 7.285977e-01  6.740200e-01 -5.457774e-02  2.613876e-01
 1.889364e+00  1.902274e+00  1.291052e-02  2.259503e-01
 2.942955e+00  3.044707e+00  1.017515e-01  1.768235e-01
 3.366410e+00  3.520081e+00  1.536710e-01  1.630800e-01
 2.942955e+00  3.044777e+00  1.018218e-01  1.768235e-01
 1.889362e+00  1.901518e+00  1.215554e-02  2.259504e-01
 7.285884e-01  7.031944e-01 -2.539403e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.524442e-01  1.330395e-01  2.613876e-01
 7.998387e-01  1.039744e+00  2.399050e-01  2.613876e-01
 2.084374e+00  2.308053e+00  2.236793e-01  2.152171e-01
 3.447223e+00  3.417298e+00 -2.992460e-02  1.607617e-01
 4.484344e+00  4.160640e+00 -3.237043e-01  1.372874e-01
 5.032698e+00  4.500972e+00 -5.317263e-01  1.282354e-01
 5.210998e+00  4.577558e+00 -6.334396e-01  1.256423e-01
 5.236732e+00  4.578619e+00 -6.581127e-01  1.252804e-01
