#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.981684e+00 -1.224830e-03  1.904050e-01
 1.311862e+00  1.477679e+00  1.658165e-01  2.202942e-01
 5.008413e-01  7.157719e-01  2.149306e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.899654e-02  1.698462e-02  2.254656e-01
 6.125667e-01  8.533491e-01  2.407824e-01  2.254656e-01
 1.341425e+00  1.504968e+00  1.635432e-01  2.193354e-01
 1.829615e+00  1.847321e+00  1.770626e-02  1.977974e-01
 2.075229e+00  2.141085e+00  6.585587e-02  1.860640e-01
 2.246819e+00  2.401767e+00  1.549474e-01  1.783411e-01
 2.361310e+00  2.456697e+00  9.538701e-02  1.734797e-01
 2.314953e+00  2.285539e+00 -2.941445e-02  1.754185e-01
 2.050665e+00  1.889805e+00 -1.608599e-01  1.872079e-01
 1.495590e+00  1.313806e+00 -1.817834e-01  2.134199e-01
 6.620377e-01  5.223122e-01 -1.397255e-01  2.254656e-01
 5.217741e-03 -1.747911e-01 -1.800088e-01  2.254656e-01
 1.497199e-01 -9.367873e-02 -2.433986e-01  2.254656e-01
 8.439427e-01  6.813204e-01 -1.626223e-01  2.254656e-01
 1.477901e+00  1.330359e+00 -1.475418e-01  2.141639e-01
 1.836285e+00  1.711678e+00 -1.246064e-01  1.974732e-01
 2.043462e+00  2.063169e+00  1.970745e-02  1.875450e-01
 2.207494e+00  2.354247e+00  1.467531e-01  1.800666e-01
 2.349869e+00  2.393214e+00  4.334431e-02  1.739544e-01
 2.319770e+00  2.248756e+00 -7.101437e-02  1.752152e-01
