#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.981438e+00 -1.470583e-03  1.904050e-01
 1.311862e+00  1.477850e+00  1.659876e-01  2.202942e-01
 5.008413e-01  7.159997e-01  2.151584e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.875345e-02  1.674153e-02  2.254656e-01
 6.125667e-01  8.530371e-01  2.404704e-01  2.254656e-01
 1.341425e+00  1.504863e+00  1.634378e-01  2.193354e-01
 1.829615e+00  1.847449e+00  1.783428e-02  1.977974e-01
 2.075229e+00  2.141123e+00  6.589374e-02  1.860640e-01
 2.246819e+00  2.401391e+00  1.545714e-01  1.783411e-01
 2.361310e+00  2.455989e+00  9.467919e-02  1.734797e-01
 2.314953e+00  2.284879e+00 -3.007433e-02  1.754185e-01
 2.050665e+00  1.889538e+00 -1.611270e-01  1.872079e-01
 1.495590e+00  1.313945e+00 -1.816445e-01  2.134199e-01
 6.620377e-01  5.225189e-01 -1.395189e-01  2.254656e-01
 5.217741e-03 -1.747831e-01 -1.800008e-01  2.254656e-01
 1.497199e-01 -9.389656e-02 -2.436164e-01  2.254656e-01
 8.439427e-01  6.810213e-01 -1.629214e-01  2.254656e-01
 1.477901e+00  1.330261e+00 -1.476396e-01  2.141639e-01
 1.836285e+00  1.711809e+00 -1.244754e-01  1.974732e-01
 2.043462e+00  2.063204e+00  1.974174e-02  1.875450e-01
 2.207494e+00  2.353866e+00  1.463727e-01  1.800666e-01
 2.349869e+00  2.392513e+00  4.264385e-02  1.739544e-01
 2.319770e+00  2.248118e+00 -7.165213e-02  1.752152e-01
