#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.558454e+00 -2.002631e-01  2.178764e-01
 2.643339e+00  2.197211e+00 -4.461275e-01  1.759982e-01
 2.909667e+00  2.595537e+00 -3.141301e-01  1.662593e-01
 2.960348e+00  2.657966e+00 -3.023820e-01  1.645498e-01
 2.927587e+00  2.674871e+00 -2.527155e-01  1.656499e-01
 2.875554e+00  2.707224e+00 -1.683302e-01  1.674348e-01
 2.685293e+00  2.625875e+00 -5.941786e-02  1.743759e-01
 2.081119e+00  2.144220e+00  6.310146e-02  2.011497e-01
 1.057507e+00  1.327942e+00  2.704350e-01  2.439028e-01
 2.042141e-01  5.755066e-01  3.712925e-01  2.441042e-01
 2.087919e-02  3.899003e-01  3.690211e-01  2.441042e-01
 6.122781e-01  9.277586e-01  3.154805e-01  2.441042e-01
 1.720603e+00  1.774714e+00  5.411091e-02  2.198703e-01
 2.574574e+00  2.526935e+00 -4.763903e-02  1.787322e-01
 2.898985e+00  3.002341e+00  1.033561e-01  1.666253e-01
 2.958953e+00  3.127855e+00  1.689023e-01  1.645963e-01
 2.918949e+00  3.135118e+00  2.161693e-01  1.659430e-01
 2.850289e+00  2.975019e+00  1.247303e-01  1.683186e-01
 2.606833e+00  2.537418e+00 -6.941582e-02  1.774379e-01
 2.010017e+00  1.628307e+00 -3.817102e-01  2.047529e-01
 1.133431e+00  6.285307e-01 -5.049005e-01  2.430296e-01
 2.916353e-01 -2.294905e-02 -3.145844e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.669907e-01  1.301496e-01  2.441042e-01
