#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.364376e+00 -2.846622e+00  1.256423e-01
 5.032700e+00  3.464173e+00 -1.568527e+00  1.282354e-01
 4.484340e+00  4.486446e+00  2.106148e-03  1.372875e-01
 3.447220e+00  4.665737e+00  1.218517e+00  1.607618e-01
 2.084374e+00  3.761675e+00  1.677301e+00  2.152171e-01
 7.998387e-01  2.178244e+00  1.378405e+00  2.613876e-01
 1.940469e-02  7.488679e-01  7.294633e-01  2.613876e-01
 2.921057e-05 -2.180997e-02 -2.183918e-02  2.613876e-01
 7.285977e-01  1.178171e-01 -6.107806e-01  2.613876e-01
 1.889364e+00  9.049146e-01 -9.844492e-01  2.259503e-01
 2.942955e+00  1.773059e+00 -1.169896e+00  1.768235e-01
 3.366410e+00  2.156852e+00 -1.209558e+00  1.630800e-01
 2.942955e+00  1.773130e+00 -1.169826e+00  1.768235e-01
 1.889362e+00  9.041589e-01 -9.852030e-01  2.259504e-01
 7.285884e-01  1.469726e-01 -5.816158e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  7.488702e-01  7.294655e-01  2.613876e-01
 7.998387e-01  2.178264e+00  1.378425e+00  2.613876e-01
 2.084374e+00  3.761677e+00  1.677303e+00  2.152171e-01
 3.447223e+00  4.665592e+00  1.218369e+00  1.607617e-01
 4.484344e+00  4.485810e+00  1.466540e-03  1.372874e-01
 5.032698e+00  3.464062e+00 -1.568636e+00  1.282354e-01
 5.210998e+00  2.363928e+00 -2.847070e+00  1.256423e-01
 5.236732e+00  1.906612e+00 -3.330120e+00  1.252804e-01
