#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578343e+00 -6.326547e-01  1.256423e-01
 5.032700e+00  4.503186e+00 -5.295147e-01  1.282354e-01
 4.484340e+00  4.163800e+00 -3.205402e-01  1.372875e-01
 3.447220e+00  3.418877e+00 -2.834257e-02  1.607618e-01
 2.084374e+00  2.308588e+00  2.242142e-01  2.152171e-01
 7.998387e-01  1.040187e+00  2.403488e-01  2.613876e-01
 1.940469e-02  1.528737e-01  1.334690e-01  2.613876e-01
 2.921057e-05 -2.175073e-02 -2.177994e-02  2.613876e-01
 7.285977e-01  6.733582e-01 -5.523947e-02  2.613876e-01
 1.889364e+00  1.900799e+00  1.143529e-02  2.259503e-01
 2.942955e+00  3.042277e+00  9.932225e-02  1.768235e-01
 3.366410e+00  3.517163e+00  1.507528e-01  1.630800e-01
 2.942955e+00  3.042348e+00  9.939261e-02  1.768235e-01
 1.889362e+00  1.900043e+00  1.068064e-02  2.259504e-01
 7.285884e-01  7.025323e-01 -2.605612e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.528759e-01  1.334712e-01  2.613876e-01
 7.998387e-01  1.040207e+00  2.403686e-01  2.613876e-01
 2.084374e+00  2.308591e+00  2.242169e-01  2.152171e-01
 3.447223e+00  3.418732e+00 -2.849103e-02  1.607617e-01
 4.484344e+00  4.163163e+00 -3.211810e-01  1.372874e-01
 5.032698e+00  4.503076e+00 -5.296225e-01  1.282354e-01
 5.210998e+00  4.577933e+00 -6.330645e-01  1.256423e-01
 5.236732e+00  4.578028e+00 -6.587043e-01  1.252804e-01
