#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033186e+00 -4.797111e-02  2.134019e-01
 1.011242e-01 -3.211356e-02 -1.332377e-01  2.137524e-01
 1.885039e-04 -1.564768e-03 -1.753272e-03  2.137524e-01
 7.574311e-01  8.704609e-01  1.130298e-01  2.137524e-01
 1.770055e+00  1.900897e+00  1.308420e-01  1.902647e-01
 2.247264e+00  2.367097e+00  1.198330e-01  1.690577e-01
 1.775893e+00  1.907985e+00  1.320911e-01  1.899961e-01
 7.686505e-01  8.784125e-01  1.097620e-01  2.137524e-01
 1.819903e-03  1.146426e-03 -6.734774e-04  2.137524e-01
 1.021146e-01 -3.219043e-02 -1.343050e-01  2.137524e-01
 1.075660e+00  1.025291e+00 -5.036912e-02  2.134476e-01
 1.904862e+00  2.037391e+00  1.325286e-01  1.840629e-01
 1.075864e+00  1.025583e+00 -5.028044e-02  2.134460e-01
 1.021245e-01 -3.264619e-02 -1.347707e-01  2.137524e-01
 1.434738e-03  1.662547e-03  2.278091e-04  2.137524e-01
 7.686049e-01  8.781909e-01  1.095860e-01  2.137524e-01
 1.775929e+00  1.907935e+00  1.320055e-01  1.899944e-01
 2.247218e+00  2.367200e+00  1.199813e-01  1.690596e-01
 1.770127e+00  1.901056e+00  1.309285e-01  1.902613e-01
 7.576089e-01  8.701753e-01  1.125664e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.201744e-02 -1.324846e-01  2.137524e-01
 1.081164e+00  1.033195e+00 -4.796888e-02  2.134018e-01
 1.904706e+00  2.028206e+00  1.235004e-01  1.840701e-01
