#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.559243e+00 -1.994749e-01  2.178764e-01
 2.643339e+00  2.196876e+00 -4.464627e-01  1.759982e-01
 2.909667e+00  2.593788e+00 -3.158784e-01  1.662593e-01
 2.960348e+00  2.655968e+00 -3.043792e-01  1.645498e-01
 2.927587e+00  2.673953e+00 -2.536338e-01  1.656499e-01
 2.875554e+00  2.707856e+00 -1.676986e-01  1.674348e-01
 2.685293e+00  2.627327e+00 -5.796624e-02  1.743759e-01
 2.081119e+00  2.145058e+00  6.393875e-02  2.011497e-01
 1.057507e+00  1.327682e+00  2.701752e-01  2.439028e-01
 2.042141e-01  5.748818e-01  3.706677e-01  2.441042e-01
 2.087919e-02  3.898426e-01  3.689634e-01  2.441042e-01
 6.122781e-01  9.285161e-01  3.162381e-01  2.441042e-01
 1.720603e+00  1.775509e+00  5.490599e-02  2.198703e-01
 2.574574e+00  2.526445e+00 -4.812992e-02  1.787322e-01
 2.898985e+00  3.000503e+00  1.015186e-01  1.666253e-01
 2.958953e+00  3.125990e+00  1.670365e-01  1.645963e-01
 2.918949e+00  3.134505e+00  2.155567e-01  1.659430e-01
 2.850289e+00  2.975923e+00  1.256341e-01  1.683186e-01
 2.606833e+00  2.538819e+00 -6.801474e-02  1.774379e-01
 2.010017e+00  1.628881e+00 -3.811360e-01  2.047529e-01
 1.133431e+00  6.281541e-01 -5.052771e-01  2.430296e-01
 2.916353e-01 -2.351695e-02 -3.151523e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.677187e-01  1.308777e-01  2.441042e-01
