#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.558320e+00 -2.003972e-01  2.178764e-01
 2.643339e+00  2.196452e+00 -4.468870e-01  1.759982e-01
 2.909667e+00  2.594084e+00 -3.155831e-01  1.662593e-01
 2.960348e+00  2.656496e+00 -3.038514e-01  1.645498e-01
 2.927587e+00  2.674193e+00 -2.533939e-01  1.656499e-01
 2.875554e+00  2.707738e+00 -1.678159e-01  1.674348e-01
 2.685293e+00  2.627278e+00 -5.801471e-02  1.743759e-01
 2.081119e+00  2.145602e+00  6.448300e-02  2.011497e-01
 1.057507e+00  1.328684e+00  2.711773e-01  2.439028e-01
 2.042141e-01  5.756901e-01  3.714760e-01  2.441042e-01
 2.087919e-02  3.899122e-01  3.690330e-01  2.441042e-01
 6.122781e-01  9.278258e-01  3.155477e-01  2.441042e-01
 1.720603e+00  1.774616e+00  5.401325e-02  2.198703e-01
 2.574574e+00  2.526124e+00 -4.845026e-02  1.787322e-01
 2.898985e+00  3.000872e+00  1.018869e-01  1.666253e-01
 2.958953e+00  3.126485e+00  1.675315e-01  1.645963e-01
 2.918949e+00  3.134644e+00  2.156951e-01  1.659430e-01
 2.850289e+00  2.975755e+00  1.254669e-01  1.683186e-01
 2.606833e+00  2.538878e+00 -6.795522e-02  1.774379e-01
 2.010017e+00  1.629555e+00 -3.804627e-01  2.047529e-01
 1.133431e+00  6.291490e-01 -5.042822e-01  2.430296e-01
 2.916353e-01 -2.280099e-02 -3.144363e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.670129e-01  1.301718e-01  2.441042e-01
