#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.585461e+00 -6.255373e-01  1.256423e-01
 5.032700e+00  4.512686e+00 -5.200139e-01  1.282354e-01
 4.484340e+00  4.171113e+00 -3.132269e-01  1.372875e-01
 3.447220e+00  3.420755e+00 -2.646456e-02  1.607618e-01
 2.084374e+00  2.307819e+00  2.234450e-01  2.152171e-01
 7.998387e-01  1.040294e+00  2.404550e-01  2.613876e-01
 1.940469e-02  1.537163e-01  1.343116e-01  2.613876e-01
 2.921057e-05 -2.177785e-02 -2.180706e-02  2.613876e-01
 7.285977e-01  6.720390e-01 -5.655867e-02  2.613876e-01
 1.889364e+00  1.898196e+00  8.832185e-03  2.259503e-01
 2.942955e+00  3.037988e+00  9.503309e-02  1.768235e-01
 3.366410e+00  3.511896e+00  1.454864e-01  1.630800e-01
 2.942955e+00  3.038059e+00  9.510359e-02  1.768235e-01
 1.889362e+00  1.897441e+00  8.078638e-03  2.259504e-01
 7.285884e-01  7.012121e-01 -2.737628e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.537185e-01  1.343138e-01  2.613876e-01
 7.998387e-01  1.040314e+00  2.404749e-01  2.613876e-01
 2.084374e+00  2.307821e+00  2.234477e-01  2.152171e-01
 3.447223e+00  3.420610e+00 -2.661257e-02  1.607617e-01
 4.484344e+00  4.170476e+00 -3.138676e-01  1.372874e-01
 5.032698e+00  4.512576e+00 -5.201223e-01  1.282354e-01
 5.210998e+00  4.585031e+00 -6.259672e-01  1.256423e-01
 5.236732e+00  4.583237e+00 -6.534952e-01  1.252804e-01
