#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577112e+00 -6.338866e-01  1.256423e-01
 5.032700e+00  4.500742e+00 -5.319582e-01  1.282354e-01
 4.484340e+00  4.161456e+00 -3.228841e-01  1.372875e-01
 3.447220e+00  3.417863e+00 -2.935664e-02  1.607618e-01
 2.084374e+00  2.308398e+00  2.240246e-01  2.152171e-01
 7.998387e-01  1.039899e+00  2.400603e-01  2.613876e-01
 1.940469e-02  1.525048e-01  1.331001e-01  2.613876e-01
 2.921057e-05 -2.174252e-02 -2.177173e-02  2.613876e-01
 7.285977e-01  6.739121e-01 -5.468558e-02  2.613876e-01
 1.889364e+00  1.901960e+00  1.259642e-02  2.259503e-01
 2.942955e+00  3.044154e+00  1.011988e-01  1.768235e-01
 3.366410e+00  3.519418e+00  1.530081e-01  1.630800e-01
 2.942955e+00  3.044224e+00  1.012691e-01  1.768235e-01
 1.889362e+00  1.901203e+00  1.184144e-02  2.259504e-01
 7.285884e-01  7.030865e-01 -2.550191e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.525070e-01  1.331023e-01  2.613876e-01
 7.998387e-01  1.039919e+00  2.400801e-01  2.613876e-01
 2.084374e+00  2.308401e+00  2.240273e-01  2.152171e-01
 3.447223e+00  3.417718e+00 -2.950524e-02  1.607617e-01
 4.484344e+00  4.160819e+00 -3.235250e-01  1.372874e-01
 5.032698e+00  4.500633e+00 -5.320659e-01  1.282354e-01
 5.210998e+00  4.576708e+00 -6.342902e-01  1.256423e-01
 5.236732e+00  4.577560e+00 -6.591724e-01  1.252804e-01
