#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.982967e+00  5.814514e-05  1.904050e-01
 1.311862e+00  1.480043e+00  1.681807e-01  2.202942e-01
 5.008413e-01  7.174822e-01  2.166409e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.741972e-02  1.540780e-02  2.254656e-01
 6.125667e-01  8.511742e-01  2.386074e-01  2.254656e-01
 1.341425e+00  1.503822e+00  1.623967e-01  2.193354e-01
 1.829615e+00  1.847869e+00  1.825413e-02  1.977974e-01
 2.075229e+00  2.142336e+00  6.710658e-02  1.860640e-01
 2.246819e+00  2.402175e+00  1.553560e-01  1.783411e-01
 2.361310e+00  2.456169e+00  9.485979e-02  1.734797e-01
 2.314953e+00  2.285280e+00 -2.967338e-02  1.754185e-01
 2.050665e+00  1.890938e+00 -1.597271e-01  1.872079e-01
 1.495590e+00  1.315962e+00 -1.796272e-01  2.134199e-01
 6.620377e-01  5.238570e-01 -1.381808e-01  2.254656e-01
 5.217741e-03 -1.748084e-01 -1.800261e-01  2.254656e-01
 1.497199e-01 -9.516349e-02 -2.448834e-01  2.254656e-01
 8.439427e-01  6.791945e-01 -1.647482e-01  2.254656e-01
 1.477901e+00  1.329238e+00 -1.486627e-01  2.141639e-01
 1.836285e+00  1.712238e+00 -1.240464e-01  1.974732e-01
 2.043462e+00  2.064390e+00  2.092776e-02  1.875450e-01
 2.207494e+00  2.354677e+00  1.471829e-01  1.800666e-01
 2.349869e+00  2.392795e+00  4.292511e-02  1.739544e-01
 2.319770e+00  2.248668e+00 -7.110209e-02  1.752152e-01
