#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.525508e+00 -2.332095e-01  2.178764e-01
 2.643339e+00  2.151807e+00 -4.915318e-01  1.759982e-01
 2.909667e+00  2.575959e+00 -3.337077e-01  1.662593e-01
 2.960348e+00  2.684137e+00 -2.762105e-01  1.645498e-01
 2.927587e+00  2.733193e+00 -1.943940e-01  1.656499e-01
 2.875554e+00  2.759958e+00 -1.155961e-01  1.674348e-01
 2.685293e+00  2.638807e+00 -4.648655e-02  1.743759e-01
 2.081119e+00  2.122002e+00  4.088353e-02  2.011497e-01
 1.057507e+00  1.298830e+00  2.413228e-01  2.439028e-01
 2.042141e-01  5.617317e-01  3.575176e-01  2.441042e-01
 2.087919e-02  3.889612e-01  3.680820e-01  2.441042e-01
 6.122781e-01  9.167500e-01  3.044720e-01  2.441042e-01
 1.720603e+00  1.736125e+00  1.552273e-02  2.198703e-01
 2.574574e+00  2.480489e+00 -9.408545e-02  1.787322e-01
 2.898985e+00  2.987188e+00  8.820351e-02  1.666253e-01
 2.958953e+00  3.160453e+00  2.014995e-01  1.645963e-01
 2.918949e+00  3.195267e+00  2.763184e-01  1.659430e-01
 2.850289e+00  3.020150e+00  1.698616e-01  1.683186e-01
 2.606833e+00  2.538391e+00 -6.844252e-02  1.774379e-01
 2.010017e+00  1.600316e+00 -4.097017e-01  2.047529e-01
 1.133431e+00  6.002948e-01 -5.331364e-01  2.430296e-01
 2.916353e-01 -3.528341e-02 -3.269188e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.588047e-01  1.219636e-01  2.441042e-01
