#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.585287e+00 -6.257112e-01  1.256423e-01
 5.032700e+00  4.514180e+00 -5.185208e-01  1.282354e-01
 4.484340e+00  4.173135e+00 -3.112046e-01  1.372875e-01
 3.447220e+00  3.421637e+00 -2.558318e-02  1.607618e-01
 2.084374e+00  2.307283e+00  2.229090e-01  2.152171e-01
 7.998387e-01  1.039284e+00  2.394452e-01  2.613876e-01
 1.940469e-02  1.531009e-01  1.336962e-01  2.613876e-01
 2.921057e-05 -2.178269e-02 -2.181190e-02  2.613876e-01
 7.285977e-01  6.722468e-01 -5.635087e-02  2.613876e-01
 1.889364e+00  1.897766e+00  8.402357e-03  2.259503e-01
 2.942955e+00  3.036295e+00  9.334020e-02  1.768235e-01
 3.366410e+00  3.509510e+00  1.431005e-01  1.630800e-01
 2.942955e+00  3.036366e+00  9.341073e-02  1.768235e-01
 1.889362e+00  1.897011e+00  7.648986e-03  2.259504e-01
 7.285884e-01  7.014195e-01 -2.716890e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.531031e-01  1.336984e-01  2.613876e-01
 7.998387e-01  1.039304e+00  2.394650e-01  2.613876e-01
 2.084374e+00  2.307286e+00  2.229118e-01  2.152171e-01
 3.447223e+00  3.421492e+00 -2.573112e-02  1.607617e-01
 4.484344e+00  4.172499e+00 -3.118453e-01  1.372874e-01
 5.032698e+00  4.514069e+00 -5.186293e-01  1.282354e-01
 5.210998e+00  4.584853e+00 -6.261446e-01  1.256423e-01
 5.236732e+00  4.582166e+00 -6.545661e-01  1.252804e-01
