#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034893e+00 -4.626453e-02  2.134019e-01
 1.011242e-01 -3.069410e-02 -1.318183e-01  2.137524e-01
 1.885039e-04 -1.564062e-03 -1.752566e-03  2.137524e-01
 7.574311e-01  8.677224e-01  1.102913e-01  2.137524e-01
 1.770055e+00  1.895068e+00  1.250133e-01  1.902647e-01
 2.247264e+00  2.359830e+00  1.125663e-01  1.690577e-01
 1.775893e+00  1.902152e+00  1.262587e-01  1.899961e-01
 7.686505e-01  8.756580e-01  1.070075e-01  2.137524e-01
 1.819903e-03  1.138804e-03 -6.810987e-04  2.137524e-01
 1.021146e-01 -3.077245e-02 -1.328870e-01  2.137524e-01
 1.075660e+00  1.026998e+00 -4.866219e-02  2.134476e-01
 1.904862e+00  2.038995e+00  1.341332e-01  1.840629e-01
 1.075864e+00  1.027290e+00 -4.857349e-02  2.134460e-01
 1.021245e-01 -3.122820e-02 -1.333527e-01  2.137524e-01
 1.434738e-03  1.654885e-03  2.201474e-04  2.137524e-01
 7.686049e-01  8.754367e-01  1.068317e-01  2.137524e-01
 1.775929e+00  1.902103e+00  1.261732e-01  1.899944e-01
 2.247218e+00  2.359933e+00  1.127147e-01  1.690596e-01
 1.770127e+00  1.895227e+00  1.250999e-01  1.902613e-01
 7.576089e-01  8.674370e-01  1.098281e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.059774e-02 -1.310649e-01  2.137524e-01
 1.081164e+00  1.034902e+00 -4.626230e-02  2.134018e-01
 1.904706e+00  2.029811e+00  1.251050e-01  1.840701e-01
