#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.526001e+00 -2.327163e-01  2.178764e-01
 2.643339e+00  2.152289e+00 -4.910503e-01  1.759982e-01
 2.909667e+00  2.575978e+00 -3.336885e-01  1.662593e-01
 2.960348e+00  2.683672e+00 -2.766757e-01  1.645498e-01
 2.927587e+00  2.732533e+00 -1.950536e-01  1.656499e-01
 2.875554e+00  2.759452e+00 -1.161024e-01  1.674348e-01
 2.685293e+00  2.638566e+00 -4.672745e-02  1.743759e-01
 2.081119e+00  2.121862e+00  4.074332e-02  2.011497e-01
 1.057507e+00  1.298610e+00  2.411031e-01  2.439028e-01
 2.042141e-01  5.615148e-01  3.573007e-01  2.441042e-01
 2.087919e-02  3.889636e-01  3.680844e-01  2.441042e-01
 6.122781e-01  9.171096e-01  3.048316e-01  2.441042e-01
 1.720603e+00  1.736757e+00  1.615423e-02  2.198703e-01
 2.574574e+00  2.480988e+00 -9.358625e-02  1.787322e-01
 2.898985e+00  2.987159e+00  8.817412e-02  1.666253e-01
 2.958953e+00  3.159930e+00  2.009766e-01  1.645963e-01
 2.918949e+00  3.194591e+00  2.756418e-01  1.659430e-01
 2.850289e+00  3.019685e+00  1.693964e-01  1.683186e-01
 2.606833e+00  2.538194e+00 -6.863901e-02  1.774379e-01
 2.010017e+00  1.600161e+00 -4.098561e-01  2.047529e-01
 1.133431e+00  6.000630e-01 -5.333682e-01  2.430296e-01
 2.916353e-01 -3.547866e-02 -3.271140e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.590672e-01  1.222262e-01  2.441042e-01
