#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.012237e+00  2.932811e-02  1.904050e-01
 1.311862e+00  1.509845e+00  1.979821e-01  2.202942e-01
 5.008413e-01  7.339532e-01  2.331120e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  7.087505e-02 -1.136871e-03  2.254656e-01
 6.125667e-01  8.088871e-01  1.963204e-01  2.254656e-01
 1.341425e+00  1.420305e+00  7.887994e-02  2.193354e-01
 1.829615e+00  1.724674e+00 -1.049412e-01  1.977974e-01
 2.075229e+00  2.008414e+00 -6.681514e-02  1.860640e-01
 2.246819e+00  2.299529e+00  5.270928e-02  1.783411e-01
 2.361310e+00  2.409465e+00  4.815535e-02  1.734797e-01
 2.314953e+00  2.288879e+00 -2.607422e-02  1.754185e-01
 2.050665e+00  1.920941e+00 -1.297239e-01  1.872079e-01
 1.495590e+00  1.347754e+00 -1.478354e-01  2.134199e-01
 6.620377e-01  5.435024e-01 -1.185354e-01  2.254656e-01
 5.217741e-03 -1.727800e-01 -1.779978e-01  2.254656e-01
 1.497199e-01 -1.116040e-01 -2.613239e-01  2.254656e-01
 8.439427e-01  6.365776e-01 -2.073651e-01  2.254656e-01
 1.477901e+00  1.245179e+00 -2.327216e-01  2.141639e-01
 1.836285e+00  1.588740e+00 -2.475443e-01  1.974732e-01
 2.043462e+00  1.930709e+00 -1.127526e-01  1.875450e-01
 2.207494e+00  2.252677e+00  4.518310e-02  1.800666e-01
 2.349869e+00  2.346514e+00 -3.355860e-03  1.739544e-01
 2.319770e+00  2.251804e+00 -6.796613e-02  1.752152e-01
