#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.527493e+00 -2.312240e-01  2.178764e-01
 2.643339e+00  2.153674e+00 -4.896652e-01  1.759982e-01
 2.909667e+00  2.576386e+00 -3.332807e-01  1.662593e-01
 2.960348e+00  2.682728e+00 -2.776200e-01  1.645498e-01
 2.927587e+00  2.730004e+00 -1.975827e-01  1.656499e-01
 2.875554e+00  2.754862e+00 -1.206921e-01  1.674348e-01
 2.685293e+00  2.632307e+00 -5.298584e-02  1.743759e-01
 2.081119e+00  2.114887e+00  3.376813e-02  2.011497e-01
 1.057507e+00  1.293132e+00  2.356249e-01  2.439028e-01
 2.042141e-01  5.589194e-01  3.547053e-01  2.441042e-01
 2.087919e-02  3.890842e-01  3.682050e-01  2.441042e-01
 6.122781e-01  9.188154e-01  3.065373e-01  2.441042e-01
 1.720603e+00  1.738779e+00  1.817608e-02  2.198703e-01
 2.574574e+00  2.482521e+00 -9.205381e-02  1.787322e-01
 2.898985e+00  2.987682e+00  8.869690e-02  1.666253e-01
 2.958953e+00  3.159120e+00  2.001669e-01  1.645963e-01
 2.918949e+00  3.192164e+00  2.732155e-01  1.659430e-01
 2.850289e+00  3.015089e+00  1.648005e-01  1.683186e-01
 2.606833e+00  2.531934e+00 -7.489953e-02  1.774379e-01
 2.010017e+00  1.593721e+00 -4.162968e-01  2.047529e-01
 1.133431e+00  5.954278e-01 -5.380034e-01  2.430296e-01
 2.916353e-01 -3.739298e-02 -3.290283e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.601813e-01  1.233403e-01  2.441042e-01
