#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.525425e+00 -2.332922e-01  2.178764e-01
 2.643339e+00  2.151646e+00 -4.916929e-01  1.759982e-01
 2.909667e+00  2.575771e+00 -3.338959e-01  1.662593e-01
 2.960348e+00  2.684274e+00 -2.760735e-01  1.645498e-01
 2.927587e+00  2.734087e+00 -1.934993e-01  1.656499e-01
 2.875554e+00  2.761912e+00 -1.136419e-01  1.674348e-01
 2.685293e+00  2.641458e+00 -4.383479e-02  1.743759e-01
 2.081119e+00  2.124599e+00  4.348069e-02  2.011497e-01
 1.057507e+00  1.300516e+00  2.430091e-01  2.439028e-01
 2.042141e-01  5.623471e-01  3.581330e-01  2.441042e-01
 2.087919e-02  3.889175e-01  3.680384e-01  2.441042e-01
 6.122781e-01  9.165383e-01  3.042602e-01  2.441042e-01
 1.720603e+00  1.735978e+00  1.537544e-02  2.198703e-01
 2.574574e+00  2.480285e+00 -9.428939e-02  1.787322e-01
 2.898985e+00  2.986955e+00  8.797018e-02  1.666253e-01
 2.958953e+00  3.160576e+00  2.016233e-01  1.645963e-01
 2.918949e+00  3.196200e+00  2.772508e-01  1.659430e-01
 2.850289e+00  3.022164e+00  1.718753e-01  1.683186e-01
 2.606833e+00  2.541004e+00 -6.582946e-02  1.774379e-01
 2.010017e+00  1.602633e+00 -4.073843e-01  2.047529e-01
 1.133431e+00  6.016623e-01 -5.317689e-01  2.430296e-01
 2.916353e-01 -3.486299e-02 -3.264983e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.586997e-01  1.218586e-01  2.441042e-01
