#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034618e+00 -4.653963e-02  2.134019e-01
 1.011242e-01 -3.085145e-02 -1.319756e-01  2.137524e-01
 1.885039e-04 -1.564132e-03 -1.752636e-03  2.137524e-01
 7.574311e-01  8.678921e-01  1.104609e-01  2.137524e-01
 1.770055e+00  1.895377e+00  1.253221e-01  1.902647e-01
 2.247264e+00  2.360195e+00  1.129309e-01  1.690577e-01
 1.775893e+00  1.902461e+00  1.265677e-01  1.899961e-01
 7.686505e-01  8.758285e-01  1.071781e-01  2.137524e-01
 1.819903e-03  1.139430e-03 -6.804735e-04  2.137524e-01
 1.021146e-01 -3.092954e-02 -1.330441e-01  2.137524e-01
 1.075660e+00  1.026724e+00 -4.893666e-02  2.134476e-01
 1.904862e+00  2.038669e+00  1.338069e-01  1.840629e-01
 1.075864e+00  1.027016e+00 -4.884796e-02  2.134460e-01
 1.021245e-01 -3.138533e-02 -1.335099e-01  2.137524e-01
 1.434738e-03  1.655486e-03  2.207482e-04  2.137524e-01
 7.686049e-01  8.756072e-01  1.070023e-01  2.137524e-01
 1.775929e+00  1.902412e+00  1.264821e-01  1.899944e-01
 2.247218e+00  2.360298e+00  1.130793e-01  1.690596e-01
 1.770127e+00  1.895536e+00  1.254087e-01  1.902613e-01
 7.576089e-01  8.676066e-01  1.099977e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.075513e-02 -1.312223e-01  2.137524e-01
 1.081164e+00  1.034627e+00 -4.653738e-02  2.134018e-01
 1.904706e+00  2.029484e+00  1.247787e-01  1.840701e-01
