#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.365573e+00 -2.845425e+00  1.256423e-01
 5.032700e+00  3.464950e+00 -1.567750e+00  1.282354e-01
 4.484340e+00  4.486520e+00  2.180604e-03  1.372875e-01
 3.447220e+00  4.665027e+00  1.217807e+00  1.607618e-01
 2.084374e+00  3.760484e+00  1.676110e+00  2.152171e-01
 7.998387e-01  2.177102e+00  1.377263e+00  2.613876e-01
 1.940469e-02  7.482155e-01  7.288108e-01  2.613876e-01
 2.921057e-05 -2.181008e-02 -2.183929e-02  2.613876e-01
 7.285977e-01  1.183172e-01 -6.102805e-01  2.613876e-01
 1.889364e+00  9.055669e-01 -9.837969e-01  2.259503e-01
 2.942955e+00  1.773576e+00 -1.169379e+00  1.768235e-01
 3.366410e+00  2.157256e+00 -1.209154e+00  1.630800e-01
 2.942955e+00  1.773647e+00 -1.169309e+00  1.768235e-01
 1.889362e+00  9.048113e-01 -9.845507e-01  2.259504e-01
 7.285884e-01  1.474727e-01 -5.811157e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  7.482177e-01  7.288130e-01  2.613876e-01
 7.998387e-01  2.177121e+00  1.377283e+00  2.613876e-01
 2.084374e+00  3.760487e+00  1.676113e+00  2.152171e-01
 3.447223e+00  4.664883e+00  1.217660e+00  1.607617e-01
 4.484344e+00  4.485885e+00  1.541000e-03  1.372874e-01
 5.032698e+00  3.464840e+00 -1.567859e+00  1.282354e-01
 5.210998e+00  2.365125e+00 -2.845873e+00  1.256423e-01
 5.236732e+00  1.907941e+00 -3.328791e+00  1.252804e-01
