#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.604657e+00 -6.063407e-01  1.256423e-01
 5.032700e+00  4.561398e+00 -4.713025e-01  1.282354e-01
 4.484340e+00  4.216331e+00 -2.680093e-01  1.372875e-01
 3.447220e+00  3.430519e+00 -1.670065e-02  1.607618e-01
 2.084374e+00  2.290150e+00  2.057758e-01  2.152171e-01
 7.998387e-01  1.020198e+00  2.203594e-01  2.613876e-01
 1.940469e-02  1.437476e-01  1.243429e-01  2.613876e-01
 2.921057e-05 -2.191188e-02 -2.194109e-02  2.613876e-01
 7.285977e-01  6.752530e-01 -5.334469e-02  2.613876e-01
 1.889364e+00  1.889699e+00  3.356500e-04  2.259503e-01
 2.942955e+00  3.002758e+00  5.980242e-02  1.768235e-01
 3.366410e+00  3.460882e+00  9.447158e-02  1.630800e-01
 2.942955e+00  3.002829e+00  5.987361e-02  1.768235e-01
 1.889362e+00  1.888949e+00 -4.128796e-04  2.259504e-01
 7.285884e-01  7.044168e-01 -2.417164e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.437499e-01  1.243452e-01  2.613876e-01
 7.998387e-01  1.020218e+00  2.203794e-01  2.613876e-01
 2.084374e+00  2.290152e+00  2.057786e-01  2.152171e-01
 3.447223e+00  3.430377e+00 -1.684646e-02  1.607617e-01
 4.484344e+00  4.215695e+00 -2.686492e-01  1.372874e-01
 5.032698e+00  4.561285e+00 -4.714138e-01  1.282354e-01
 5.210998e+00  4.604128e+00 -6.068694e-01  1.256423e-01
 5.236732e+00  4.583656e+00 -6.530759e-01  1.252804e-01
