#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034631e+00 -4.652620e-02  2.134019e-01
 1.011242e-01 -3.079922e-02 -1.319234e-01  2.137524e-01
 1.885039e-04 -1.564101e-03 -1.752605e-03  2.137524e-01
 7.574311e-01  8.677136e-01  1.102825e-01  2.137524e-01
 1.770055e+00  1.894968e+00  1.249126e-01  1.902647e-01
 2.247264e+00  2.359673e+00  1.124090e-01  1.690577e-01
 1.775893e+00  1.902051e+00  1.261579e-01  1.899961e-01
 7.686505e-01  8.756490e-01  1.069985e-01  2.137524e-01
 1.819903e-03  1.139014e-03 -6.808892e-04  2.137524e-01
 1.021146e-01 -3.087732e-02 -1.329919e-01  2.137524e-01
 1.075660e+00  1.026737e+00 -4.892292e-02  2.134476e-01
 1.904862e+00  2.038644e+00  1.337815e-01  1.840629e-01
 1.075864e+00  1.027030e+00 -4.883419e-02  2.134460e-01
 1.021245e-01 -3.133309e-02 -1.334576e-01  2.137524e-01
 1.434738e-03  1.655086e-03  2.203483e-04  2.137524e-01
 7.686049e-01  8.754276e-01  1.068227e-01  2.137524e-01
 1.775929e+00  1.902002e+00  1.260723e-01  1.899944e-01
 2.247218e+00  2.359776e+00  1.125574e-01  1.690596e-01
 1.770127e+00  1.895126e+00  1.249992e-01  1.902613e-01
 7.576089e-01  8.674282e-01  1.098193e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.070289e-02 -1.311700e-01  2.137524e-01
 1.081164e+00  1.034640e+00 -4.652396e-02  2.134018e-01
 1.904706e+00  2.029459e+00  1.247533e-01  1.840701e-01
