#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.526950e+00 -2.317674e-01  2.178764e-01
 2.643339e+00  2.152624e+00 -4.907150e-01  1.759982e-01
 2.909667e+00  2.575378e+00 -3.342883e-01  1.662593e-01
 2.960348e+00  2.682308e+00 -2.780392e-01  1.645498e-01
 2.927587e+00  2.730535e+00 -1.970517e-01  1.656499e-01
 2.875554e+00  2.756571e+00 -1.189828e-01  1.674348e-01
 2.685293e+00  2.634820e+00 -5.047320e-02  1.743759e-01
 2.081119e+00  2.117637e+00  3.651777e-02  2.011497e-01
 1.057507e+00  1.295162e+00  2.376546e-01  2.439028e-01
 2.042141e-01  5.597710e-01  3.555569e-01  2.441042e-01
 2.087919e-02  3.889601e-01  3.680810e-01  2.441042e-01
 6.122781e-01  9.181473e-01  3.058693e-01  2.441042e-01
 1.720603e+00  1.737799e+00  1.719603e-02  2.198703e-01
 2.574574e+00  2.481271e+00 -9.330346e-02  1.787322e-01
 2.898985e+00  2.986542e+00  8.755746e-02  1.666253e-01
 2.958953e+00  3.158633e+00  1.996795e-01  1.645963e-01
 2.918949e+00  3.192679e+00  2.737303e-01  1.659430e-01
 2.850289e+00  3.016808e+00  1.665199e-01  1.683186e-01
 2.606833e+00  2.534411e+00 -7.242281e-02  1.774379e-01
 2.010017e+00  1.596186e+00 -4.138309e-01  2.047529e-01
 1.133431e+00  5.970651e-01 -5.363661e-01  2.430296e-01
 2.916353e-01 -3.684734e-02 -3.284827e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.599378e-01  1.230968e-01  2.441042e-01
